ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
17	Tod	white5.bmp	Tim	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war.	pos	c	Correct	6.139114	1	1	pos	versuchneu7	2016-07-14_13.59.32.565000
17	Müll	white5.bmp	Tim	half einem Kind den Weg nach Hause zu finden, nachdem sich dieses verlaufen hatte.	pos	c	Correct	8.131190	1	1	pos	versuchneu7	2016-07-14_13.59.32.565000
17	Hölle	white5.bmp	Tim	wurde verhaftet, weil er mit gefälschtem Geld bezahlte.	neg	u	Correct	3.551731	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Spinne	white5.bmp	Tim	gibt allen seinen Freunden an der Bar ein Getränk aus.	pos	c	Correct	3.942439	1	1	pos	versuchneu7	2016-07-14_13.59.32.565000
17	Krieg	white5.bmp	Tim	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	c	Correct	5.543391	1	1	pos	versuchneu7	2016-07-14_13.59.32.565000
17	Hölle	white5.bmp	Tim	meldete der Polizei nicht, dass ein Nachbar seine Frau schlug.	neg	u	Correct	5.936870	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Schmerz	white5.bmp	Tim	verunstaltete einen großen Felsen in einem öffentlichen Park mit Sprüh-Farbe.	neg	u	Correct	4.579809	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Müll	white5.bmp	Tim	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land.	pos	c	Correct	4.549020	1	1	pos	versuchneu7	2016-07-14_13.59.32.565000
17	Gestank	white5.bmp	Tim	ignorierte einen Hilfeschrei auf der Ski-Piste, indem er zu schnell vorbeifuhr, um anzuhalten.	neg	u	Correct	5.733399	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Hölle	white5.bmp	Tim	schrie brutal seine Frau zusammen, nachdem sie sich über das Familieneinkommen gestritten hatten.	neg	u	Correct	7.700007	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	hässlich	white5.bmp	Tim	verspottete einen liegengebliebenen Autofahrer in einem Regensturm.	neg	u	Correct	6.612423	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Spinne	white5.bmp	Tim	macht alle schlecht, die in einem Gespräch nicht seiner Meinung sind.	neg	u	Correct	4.345822	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Schmerz	white5.bmp	Tim	spendete Blut an das Rote Kreuz.	pos	c	Correct	2.308594	1	1	pos	versuchneu7	2016-07-14_13.59.32.565000
17	Spinne	white5.bmp	Tim	tauchte nicht bei einem vorher arrangierten Tennis-Spiel auf.	neg	u	Correct	6.219158	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Leiche	white5.bmp	Tim	klaute einen Parkplatz, indem er von hinten hinein fuhr, während jemand anderes gerade versuchte rückwärts einzuparken.	neg	u	Correct	5.974409	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	verletzt	white5.bmp	Tim	löste einen Feueralarm als Scherz aus.	neg	u	Correct	3.002125	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
17	Krieg	white5.bmp	Tim	spendete etwas seines Gehalts, für Lebensmittel für eine benachteiligte Familie.	pos	c	Correct	4.563650	1	1	pos	versuchneu7	2016-07-14_13.59.32.565000
17	hässlich	white5.bmp	Tim	borgte sich einige Unterlagen von einem Bekannten und gab sie nie zurück.	neg	u	Correct	4.243902	1	1	neg	versuchneu7	2016-07-14_13.59.32.565000
