ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
24	Leiche	white2.bmp	Bob	lieh einem Freund seinen neuen Schlafsack und sein Zelt um campen zu gehen.	pos	c	Correct	6.683494	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Müll	white2.bmp	Bob	verbeulte ein anderes Auto auf dem Parkplatz und lehnte es ab, seinen Namen zu hinterlassen.	neg	u	Correct	7.090585	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	verletzt	white2.bmp	Bob	sagte zu einem kleinen, im Schmutz spielenden Kind, dass es dumm sei und "zu jung, um es besser zu wissen".	neg	u	Correct	9.172045	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Leiche	white2.bmp	Bob	wertet  Anhänger von Minderheiten, die er kennt, herab.	neg	u	Correct	4.138727	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Schmerz	white2.bmp	Bob	trat seinen Hund, weil dieser Käse von der Ecke des Tisches gegessen hatte.	neg	u	Correct	3.487988	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Hölle	white2.bmp	Bob	hielt an, um einem Fahrer zu helfen, dessen Auto während eines Schneesturms liegen geblieben war.	pos	c	Correct	5.188885	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Spinne	white2.bmp	Bob	meldete sich freiwillig, um beim Tagespflegecenter zu arbeiten.	pos	c	Correct	3.268993	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	verletzt	white2.bmp	Bob	schrie brutal seine Frau zusammen, nachdem sie sich über das Familieneinkommen gestritten hatten.	neg	u	Correct	5.699854	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Tod	white2.bmp	Bob	verkauft Staubsauger von Tür zu Tür für den dreifachen Preis, den sie im Laden kosteten.	neg	u	Correct	2.848976	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Tod	white2.bmp	Bob	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften.	neg	u	Correct	3.141309	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Schmerz	white2.bmp	Bob	weigerte sich einem Freund ein Buch zu leihen, dass dieser für eine Hausarbeit brauchte.	neg	c	False	3.840906	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Gestank	white2.bmp	Bob	wurde der Führerschein wegen Trunkenheit am Steuer abgenommen.	neg	u	Correct	3.135067	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Schmerz	white2.bmp	Bob	bot während eines Platzregens einem Fremden an, sich den Regenschirm mit ihm zu teilen.	pos	c	Correct	3.913416	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Schmerz	white2.bmp	Bob	versucht, jemandem eine Mitfahrgelegenheit zu geben, immer wenn er längere Strecken fährt.	pos	c	Correct	4.730424	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Spinne	white2.bmp	Bob	veranstaltete eine Überraschungsparty zum Geburtstag seinen Vaters.	pos	c	Correct	3.663147	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Spinne	white2.bmp	Bob	wurde inhaftiert, weil er seine Frau angegriffen hatte.	neg	u	Correct	2.072665	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Hölle	white2.bmp	Bob	fuhr von Köln nach Berlin, um einen niedergeschlagenen Freund zu besuchen.	pos	c	Correct	3.993296	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Tod	white2.bmp	Bob	spendete etwas seines Gehalts, für Lebensmittel für eine benachteiligte Familie.	pos	c	Correct	4.058972	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	verletzt	white2.bmp	Bob	baute ein Bücherregal für seine neue Wohnung.	pos	c	Correct	3.646713	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Müll	white2.bmp	Bob	half einem Freund für einen Test zu lernen.	pos	c	Correct	2.887453	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	hässlich	white2.bmp	Bob	gab eine Arbeitsaufgabe rechtzeitig ab.	pos	c	Correct	4.076536	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Hölle	white2.bmp	Bob	half bei einem Aktivitätsprogramm für benachteiligte Kinder.	pos	c	Correct	2.639638	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Gestank	white2.bmp	Bob	rettete ein Kind vor einem nahenden Auto.	pos	c	Correct	1.551092	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Schmerz	white2.bmp	Bob	gab einer Familie Unterkunft, die ihr Zuhause in einem Feuer verloren hatten.	pos	c	Correct	4.050233	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Müll	white2.bmp	Bob	bot einer älteren Dame an, ihr bei der Gartenarbeit zu helfen.	pos	c	Correct	5.045261	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Schmerz	white2.bmp	Bob	spielte laut Musik bis spät in der Nacht.	neg	u	Correct	1.585981	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Müll	white2.bmp	Bob	fand einen teuren Aktenkoffer auf der Straße und schaltete eine Anzeige in die Zeitung, um den Besitzer ausfindig zu machen.	pos	c	Correct	4.645926	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Hölle	white2.bmp	Bob	stahl Geld und Schmuck von Verwandten, mit denen er zusammenwohnte.	neg	u	Correct	4.296568	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Gestank	white2.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche.	pos	c	Correct	1.970100	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Hölle	white2.bmp	Bob	verängstigte ein paar kleine fahrradfahrende Kinder, indem er drohte sie zu überfahren.	neg	u	Correct	2.159371	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Spinne	white2.bmp	Bob	half einer Person im Rollstuhl über eine Rampe.	pos	c	Correct	2.337481	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Hölle	white2.bmp	Bob	zerstörte die Gitarre seines Freundes, weil er sauer war.	neg	u	Correct	2.490202	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Krieg	white2.bmp	Bob	ist ein Spezialist fürs Lesen und meldete sich freiwillig, um an einer Schule kostenlos Leseunterricht zu erteilen.	pos	c	Correct	2.932428	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Leiche	white2.bmp	Bob	verbrachte seinen freien Tag damit, seiner Mutter im Haushalt zu helfen.	pos	c	Correct	2.588378	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	verletzt	white2.bmp	Bob	meldete der Polizei nicht, dass ein Nachbar seine Frau schlug.	neg	u	Correct	3.466318	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Krieg	white2.bmp	Bob	verunstaltete einen großen Felsen in einem öffentlichen Park mit Sprüh-Farbe.	neg	u	Correct	5.054542	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	hässlich	white2.bmp	Bob	schrieb Briefe zu seinem Bundestagsabgeordneten, der gleiche Rechte für alle unterstützte. 	pos	c	Correct	3.067650	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Spinne	white2.bmp	Bob	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind.	neg	u	Correct	2.037591	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	hässlich	white2.bmp	Bob	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte.	neg	u	Correct	3.834400	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Leiche	white2.bmp	Bob	verbringt freiwillig einen großen Teil seiner Zeit damit, benachteiligten Schülern in den Gebieten Mathematik und Englisch Nachhilfe zu erteilen.	pos	c	Correct	5.239028	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Krieg	white2.bmp	Bob	fuhr einen Hund auf der Straße an und fuhr weiter, ohne dem Halter Bescheid zu sagen.	neg	u	Correct	2.728921	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Hölle	white2.bmp	Bob	flog nach einem Semester von der Universität.	neg	u	Correct	2.378160	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Müll	white2.bmp	Bob	lachte, als ein Kind von einem Baum fiel.	neg	c	False	4.258574	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Schmerz	white2.bmp	Bob	bezahlte einen Mann dafür seiner Frau nachzuspionieren.	neg	u	Correct	2.459399	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Leiche	white2.bmp	Bob	ist mit 130km/h durch ein Wohngebiet gefahren um seiner Freundin zu imponieren.	neg	u	Correct	4.694049	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Tod	white2.bmp	Bob	machte die Eigentümerin eines kleinen Ladens darauf aufmerksam, dass sie ihm zu viel Wechselgeld gegeben hatte.	pos	c	Correct	4.185849	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Tod	white2.bmp	Bob	brüllte einen acht-jahre-alten Jungen an, der mit seinem Fahrrad auf dem Bürgersteig fuhr.	neg	u	Correct	3.952634	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	hässlich	white2.bmp	Bob	verspottete seine Freundin auf einer Party.	neg	u	Correct	2.433393	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Tod	white2.bmp	Bob	half Campern aus der Nachbarschaft dabei, ihr Zelt aufzustellen.	pos	c	Correct	4.683259	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Gestank	white2.bmp	Bob	schoss einen Singvogel mit seinem 22-Kaliber Gewehr.	neg	u	Correct	5.181981	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Müll	white2.bmp	Bob	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten.	pos	c	Correct	4.829544	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Leiche	white2.bmp	Bob	gab 20€ an eine Hilfsorganisation.	pos	c	Correct	1.126490	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	hässlich	white2.bmp	Bob	war Zeuge eines Autounfalls, aber meldete sich nicht.	neg	u	Correct	2.942819	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	hässlich	white2.bmp	Bob	ließ ein altes Pärchen umsonst in dem Bus mitfahren, den er fuhr, weil sie nicht genug Geld für zwei Tickets hatten.	pos	c	Correct	3.333441	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	Leiche	white2.bmp	Bob	stand an einer Straßenecke und beleidigte vorbeilaufende Passanten.	neg	u	Correct	1.958643	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	verletzt	white2.bmp	Bob	schenkt seiner Mutter Blumen.	pos	c	Correct	4.308097	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	verletzt	white2.bmp	Bob	half einem Freund dabei, sein Apartment zu streichen.	pos	c	Correct	1.661989	1	1	pos	versuchneu8	2016-07-18_14.14.37.123000
24	verletzt	white2.bmp	Bob	musste 500€ Strafe zahlen, weil er seinen Müll in einem Nationalpark auf den Boden warf.	neg	u	Correct	5.491889	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
24	Gestank	white2.bmp	Bob	schlug sein Kind, weil es ein Glas Milch verschüttet hatte.	neg	u	Correct	1.964224	1	1	neg	versuchneu8	2016-07-18_14.14.37.123000
