ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
16	glücklich	white3.bmp	Tim	kämpfte gegen ein diskriminierendes Gesetz, dass es Minderheiten erschwerte Wohnraum anzumieten.	pos	u	Correct	11.181979	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kätzchen	white3.bmp	Tim	zerstörte die Gitarre seines Freundes, weil er sauer war.	neg	u	False	4.871655	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Feier	white3.bmp	Tim	half einem jungen Kind dabei, das Alphabet zu lernen.	pos	u	Correct	2.288715	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	hübsch	white3.bmp	Tim	hält die Lautstärke gesenkt, wenn Kinder schlafen.	pos	u	Correct	2.230077	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kuss	white3.bmp	Tim	bewahrt Dosen und Flaschen zum Recyceln auf.	pos	u	Correct	1.883403	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	glücklich	white3.bmp	Tim	verbrachte seinen freien Tag damit, seiner Mutter im Haushalt zu helfen.	pos	u	Correct	2.199270	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Blume	white3.bmp	Tim	wurde sehr wütend und bedrohte zwei Kinder, die in der Nähe seines Hauses Insekten sammelten.	neg	c	Correct	5.850360	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Geschenk	white3.bmp	Tim	ist ein Spezialist fürs Lesen und meldete sich freiwillig, um an einer Schule kostenlos Leseunterricht zu erteilen.	pos	u	Correct	2.941017	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	u	Correct	4.499249	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kuss	white3.bmp	Tim	rauchte absichtlich, obwohl er sich in einer rauchfreien Zone im Theater befand.	neg	c	Correct	2.626026	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	hübsch	white3.bmp	Tim	spendete etwas seines Gehalts, für Lebensmittel für eine benachteiligte Familie.	pos	u	Correct	2.288761	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kätzchen	white3.bmp	Tim	klaute Büroartikel von seiner Arbeit.	neg	c	Correct	1.478213	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	ließ seinen Gasherd an, als er das Haus verließ.	neg	c	Correct	4.359776	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Kuss	white3.bmp	Tim	fuhr einen Anhalter bis zu einer Unterkunft.	pos	u	Correct	6.787119	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	gab das Klassenprojekt eines anderen unter seinem eigenen Namen ab.	neg	c	Correct	2.204679	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Blume	white3.bmp	Tim	ging zum Krankenhaus, um dort seinen Nachbarn zu besuchen.	pos	u	Correct	2.400604	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Geschenk	white3.bmp	Tim	fertigte einen Lampenschirm aus Buntglas, als Hochzeitsgeschenk für seine Schwester an.	pos	u	Correct	3.353699	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kätzchen	white3.bmp	Tim	fuhr auf den Seitenstreifen der Autobahn, um einem Fahrer zu helfen dessen Auto stehengeblieben war.	pos	u	Correct	4.811160	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Feier	white3.bmp	Tim	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	u	Correct	3.378303	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	adoptierte kleine Kinder und erzog sie wie seine eigenen.	pos	u	Correct	1.699040	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften.	neg	c	Correct	2.634751	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	betrog bei einer Hausarbeit für die Universität.	neg	c	Correct	1.930023	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Lächeln	white3.bmp	Tim	erledigte die Einkäufe für eine ältere Dame von nebenan, die krank war.	pos	u	Correct	1.703132	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Blume	white3.bmp	Tim	brüllt seine Frau ständig in der Öffentlichkeit an.	neg	c	Correct	2.445987	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Freund	white3.bmp	Tim	legte eine Hausfrau herein, sodass sie Geld für ein Magazin-Abonnement bezahlte, das es gar nicht gab.	neg	c	Correct	4.488461	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	hübsch	white3.bmp	Tim	stahl Geld und Schmuck von Verwandten, mit denen er zusammenwohnte.	neg	c	Correct	2.838790	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	kaufte seinen Eltern zum 25. Hochzeitstag Flugtickets für einen Trip nach Hawaii.	pos	u	Correct	2.090847	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kuss	white3.bmp	Tim	weigerte sich eine Petition zu unterschreiben, die die Spielplätze für Schulkinder verbessern will.	neg	c	Correct	3.308208	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Welpe	white3.bmp	Tim	macht sich über Lesben auf der Straße lustig.	neg	c	Correct	2.956553	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Lächeln	white3.bmp	Tim	arbeitete zwei Jahre in einem Strip Club, im Armenviertel von Chicago.	neg	u	False	2.995585	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Feier	white3.bmp	Tim	macht alle schlecht, die in einem Gespräch nicht seiner Meinung sind.	neg	c	Correct	2.299932	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Kuss	white3.bmp	Tim	weigerte sich einem Freund ein Buch zu leihen, dass dieser für eine Hausarbeit brauchte.	neg	c	Correct	2.465765	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Blume	white3.bmp	Tim	wurde ehrenamtlich Basketball-Coach für ein Kinderheim.	pos	u	Correct	1.756562	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	hübsch	white3.bmp	Tim	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte.	neg	c	Correct	2.612876	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Lächeln	white3.bmp	Tim	half einem Freund dabei, sein Apartment zu streichen.	pos	u	Correct	5.859058	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Freund	white3.bmp	Tim	erschreckte eine Frau, die alleine eine dunkle Straße entlang ging.	neg	c	Correct	2.132636	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	hübsch	white3.bmp	Tim	schenkt seiner Mutter Blumen.	pos	u	Correct	1.894536	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kätzchen	white3.bmp	Tim	trat seinen Hund, weil dieser Käse von der Ecke des Tisches gegessen hatte.	neg	c	Correct	4.578395	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Geschenk	white3.bmp	Tim	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind.	neg	c	Correct	2.467085	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
16	Lächeln	white3.bmp	Tim	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war.	pos	u	Correct	1.981310	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Kätzchen	white3.bmp	Tim	gab eine Arbeitsaufgabe rechtzeitig ab.	pos	u	Correct	2.075359	1	2	pos	versuchneu8	2016-07-14_13.29.46.431000
16	Feier	white3.bmp	Tim	fand eine gute Armbanduhr im Park und verpfändete sie.	neg	c	Correct	2.795900	1	2	neg	versuchneu8	2016-07-14_13.29.46.431000
