ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
53	Krieg	white4.bmp	Tim	gab eine Arbeitsaufgabe rechtzeitig ab.	pos	c	Correct	10.227861	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Müll	white4.bmp	Tim	betrog bei einer Hausarbeit für die Universität.	neg	u	Correct	8.293371	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
53	Tod	white4.bmp	Tim	fand eine gute Armbanduhr im Park und verpfändete sie.	neg	u	Correct	5.413299	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
53	verletzt	white4.bmp	Tim	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren.	neg	u	Correct	11.091382	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
53	Tod	white4.bmp	Tim	half einem ausländischen Studenten eine Wohnung zu finden.	pos	u	False	4.579373	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Müll	white4.bmp	Tim	spendete Blut an das Rote Kreuz.	pos	c	Correct	5.267820	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Krieg	white4.bmp	Tim	bot einer älteren Dame an, ihr bei der Gartenarbeit zu helfen.	pos	c	Correct	3.046529	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Müll	white4.bmp	Tim	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	u	False	5.032219	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Hölle	white4.bmp	Tim	sagt immer 'Guten Morgen' mit einem großen Lächeln im Gesicht.	pos	c	Correct	2.132557	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Schmerz	white4.bmp	Tim	ist ein Spezialist fürs Lesen und meldete sich freiwillig, um an einer Schule kostenlos Leseunterricht zu erteilen.	pos	c	Correct	8.783156	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Leiche	white4.bmp	Tim	half einem Freund dabei, sein Apartment zu streichen.	pos	c	Correct	6.146516	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Schmerz	white4.bmp	Tim	machte einem Freund das Leben schwer, indem er ablenkende und irrelevante Fragen stellte.	neg	u	Correct	4.043746	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
53	Müll	white4.bmp	Tim	meldete einer Ski-Patrouille, dass ein Freund nicht rechtzeitig von einer Ski-Tour über's Land zurückgekehrt war.	pos	c	Correct	5.094030	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Spinne	white4.bmp	Tim	verschenkt zu Weihnachten die besten Geschenke.	pos	c	Correct	2.117005	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Tod	white4.bmp	Tim	verängstigte ein paar kleine fahrradfahrende Kinder, indem er drohte sie zu überfahren.	neg	u	Correct	4.543011	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
53	Schmerz	white4.bmp	Tim	gibt allen seinen Freunden an der Bar ein Getränk aus.	pos	c	Correct	1.814960	1	1	pos	versuchneu9	2016-07-22_15.51.52.742000
53	Müll	white4.bmp	Tim	trat seinen Hund, weil dieser Käse von der Ecke des Tisches gegessen hatte.	neg	u	Correct	4.184833	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
53	Krieg	white4.bmp	Tim	wurde sehr wütend und bedrohte zwei Kinder, die in der Nähe seines Hauses Insekten sammelten.	neg	u	Correct	3.519276	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
53	Leiche	white4.bmp	Tim	spielte spät nachts auf einem Campingplatz sein Transistorradio auf voller Lautstärke.	neg	u	Correct	11.628814	1	1	neg	versuchneu9	2016-07-22_15.51.52.742000
