ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
37	Spinne	bob1.bmp	Tom	half einem jungen Kind dabei, das Alphabet zu lernen.	pos	c	Correct	5.924729	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	Krieg	bob1.bmp	Tom	schrieb Briefe zu seinem Bundestagsabgeordneten, der gleiche Rechte für alle unterstützte. 	pos	c	Correct	7.335638	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	Spinne	bob1.bmp	Tom	wurde inhaftiert, weil er seine Frau angegriffen hatte.	neg	u	Correct	3.599728	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Gestank	bob1.bmp	Tom	veranstaltete eine Überraschungsparty zum Geburtstag seinen Vaters.	pos	u	False	5.623965	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	Spinne	bob1.bmp	Tom	schrie brutal seine Frau zusammen, nachdem sie sich über das Familieneinkommen gestritten hatten.	neg	u	Correct	4.035339	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Schmerz	bob1.bmp	Tom	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren.	neg	u	Correct	5.990514	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Leiche	bob1.bmp	Tom	macht sich über Lesben auf der Straße lustig.	neg	u	Correct	2.059434	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Leiche	bob1.bmp	Tom	klaute Büroartikel von seiner Arbeit.	neg	u	Correct	2.474826	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	verletzt	bob1.bmp	Tom	meldete einer Ski-Patrouille, dass ein Freund nicht rechtzeitig von einer Ski-Tour über's Land zurückgekehrt war.	pos	c	Correct	4.406615	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	Hölle	bob1.bmp	Tom	bezahlte einen Mann dafür seiner Frau nachzuspionieren.	neg	u	Correct	3.010959	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Tod	bob1.bmp	Tom	trat seinen Hund, weil dieser Käse von der Ecke des Tisches gegessen hatte.	neg	u	Correct	3.227653	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Hölle	bob1.bmp	Tom	zapfte Benzin von einem an der Straße geparkten Auto ab.	neg	u	Correct	3.353937	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	verletzt	bob1.bmp	Tom	rief den Tierschutz an, als er ein verletztes Tier bemerkte.	pos	c	Correct	2.507034	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	verletzt	bob1.bmp	Tom	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	c	Correct	4.918884	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	Gestank	bob1.bmp	Tom	rettete ein Kind vor einem nahenden Auto.	pos	c	Correct	2.208412	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	Tod	bob1.bmp	Tom	betrank sich und schubste ein siebenjähriges Mädchen.	neg	u	Correct	2.772335	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Hölle	bob1.bmp	Tom	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind.	neg	u	Correct	3.079017	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Leiche	bob1.bmp	Tom	brüllte eine Kellnerin an, die ihm zu langsam war.	neg	u	Correct	2.305177	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	verletzt	bob1.bmp	Tom	raubte ein Kiosk aus.	neg	u	Correct	1.592054	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Müll	bob1.bmp	Tom	überfuhr geistesabwesend eine rote Ampel an einer Kreuzung und krachte in die Seite eines anderen Autos.	neg	u	Correct	7.259809	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Müll	bob1.bmp	Tom	verängstigte ein paar kleine fahrradfahrende Kinder, indem er drohte sie zu überfahren.	neg	u	Correct	3.009786	1	1	neg	versuchneu8	2016-07-21_09.59.06.369000
37	Gestank	bob1.bmp	Tom	löschte seine Zigarette in einem staatlichen Gebäude, nachdem er ein Nichtraucherschild sah.	pos	c	Correct	5.514421	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
37	Leiche	bob1.bmp	Tom	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten.	pos	c	Correct	3.858879	1	1	pos	versuchneu8	2016-07-21_09.59.06.369000
