ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
26	Kätzchen	white1.bmp	Jan	kämpfte gegen ein diskriminierendes Gesetz, dass es Minderheiten erschwerte Wohnraum anzumieten.	pos	c	False	20.626803	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Welpe	white1.bmp	Jan	schlug einer Frau die Einkaufstüte aus den Armen, während er die Straße entlang rannte.	neg	u	False	14.255553	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Geschenk	white1.bmp	Jan	verwendete Essens-Coupons, die für jemand anderen bereitgestellt worden waren.	neg	c	Correct	4.985182	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	glücklich	white1.bmp	Jan	arbeitet 40 Stunden in der Woche, um sich sein Studium selbst zu finanzieren.	pos	u	Correct	3.972742	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Geschenk	white1.bmp	Jan	sagt denen, die ihm nahe stehen, dass er sie liebt.	pos	u	Correct	5.430172	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	glücklich	white1.bmp	Jan	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war.	pos	u	Correct	4.940454	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	glücklich	white1.bmp	Jan	fuhr von Köln nach Berlin, um einen niedergeschlagenen Freund zu besuchen.	pos	u	Correct	4.102768	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	hübsch	white1.bmp	Jan	stahl eine Handtasche, die eine ältere Frau im Bus abgelegt hatte.	neg	c	Correct	6.763332	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Feier	white1.bmp	Jan	brüllt seine Frau ständig in der Öffentlichkeit an.	neg	c	Correct	10.227987	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Geschenk	white1.bmp	Jan	rauchte absichtlich, obwohl er sich in einer rauchfreien Zone im Theater befand.	neg	c	Correct	8.741398	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Lächeln	white1.bmp	Jan	stahl Geld und Schmuck von Verwandten, mit denen er zusammenwohnte.	neg	c	Correct	4.592953	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Feier	white1.bmp	Jan	gab seinen Sitzplatz im Bus an eine ältere Person ab.	pos	u	Correct	2.898140	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Feier	white1.bmp	Jan	vergisst nicht, jeden morgen die Vögel zu füttern.	pos	u	Correct	3.863740	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Welpe	white1.bmp	Jan	verspottete einen liegengebliebenen Autofahrer in einem Regensturm.	neg	c	Correct	6.517242	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Kuss	white1.bmp	Jan	half seiner Frau nach einer großen Dinner-Party mit dem Abwasch.	pos	u	Correct	4.313376	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Blume	white1.bmp	Jan	half einem Freund bei dessen Umzug in ein Apartment.	pos	u	Correct	3.107270	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Welpe	white1.bmp	Jan	gibt einem verirrten Autofahrer Richtungshinweise.	pos	u	Correct	2.798105	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	glücklich	white1.bmp	Jan	brachte einem Nachbarskind bei Fahrrad zu fahren.	pos	u	Correct	3.601458	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Geschenk	white1.bmp	Jan	verbeulte ein anderes Auto auf dem Parkplatz und lehnte es ab, seinen Namen zu hinterlassen.	neg	c	Correct	3.849351	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Kuss	white1.bmp	Jan	betrank sich und schubste ein siebenjähriges Mädchen.	neg	c	Correct	4.311605	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Geschenk	white1.bmp	Jan	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte.	neg	c	Correct	6.049065	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Welpe	white1.bmp	Jan	passte auf die Haustiere seiner Nachbarn auf, während diese weg waren.	pos	u	Correct	8.055009	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Freund	white1.bmp	Jan	meldete der Polizei nicht, dass ein Nachbar seine Frau schlug.	neg	c	Correct	4.994019	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
26	Geschenk	white1.bmp	Jan	veranstaltete eine Überraschungsparty zum Geburtstag seinen Vaters.	pos	u	Correct	3.196152	1	2	pos	versuchneu7	2016-07-18_16.18.42.948000
26	Lächeln	white1.bmp	Jan	verspottete seine Freundin auf einer Party.	neg	c	Correct	6.810152	1	2	neg	versuchneu7	2016-07-18_16.18.42.948000
