ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
51	Spinne	white2.bmp	Bob	schlug einer Frau die Einkaufstüte aus den Armen, während er die Straße entlang rannte.	neg	u	Correct	8.611217	1	1	neg	versuchneu10	2016-07-22_15.26.14.235000
51	Gestank	white2.bmp	Bob	meldete einer Ski-Patrouille, dass ein Freund nicht rechtzeitig von einer Ski-Tour über's Land zurückgekehrt war.	pos	c	Correct	10.267946	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	Tod	white2.bmp	Bob	ließ seinen Gasherd an, als er das Haus verließ.	neg	u	Correct	12.926518	1	1	neg	versuchneu10	2016-07-22_15.26.14.235000
51	Krieg	white2.bmp	Bob	zwang Mieter zur Räumung, weil sie mit der Zahlung einen Monat im Rückstand waren.	neg	u	Correct	5.413334	1	1	neg	versuchneu10	2016-07-22_15.26.14.235000
51	Tod	white2.bmp	Bob	half seiner Frau dabei einen großen Gemüsegarten im Hinterhof anzulegen.	pos	c	Correct	5.771522	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	Hölle	white2.bmp	Bob	stand an einer Straßenecke und beleidigte vorbeilaufende Passanten.	neg	u	Correct	7.706800	1	1	neg	versuchneu10	2016-07-22_15.26.14.235000
51	Hölle	white2.bmp	Bob	schenkt seiner Mutter Blumen.	pos	c	Correct	4.076115	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	Schmerz	white2.bmp	Bob	half Freunden beim Einzug in ihr neues Haus.	pos	c	Correct	3.679976	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	Tod	white2.bmp	Bob	fuhr von Köln nach Berlin, um einen niedergeschlagenen Freund zu besuchen.	pos	c	Correct	6.841853	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	verletzt	white2.bmp	Bob	half alten Menschen unentgeldlich dabei, ihre Gärten aufzuräumen und ihre Häuser zu streichen.	pos	c	Correct	13.604397	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	Schmerz	white2.bmp	Bob	sagte einer Frau, dass sie ihre Brieftasche fallen gelassen hatte.	pos	c	Correct	3.692525	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	hässlich	white2.bmp	Bob	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten.	pos	c	Correct	10.726930	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
51	Tod	white2.bmp	Bob	verbeulte ein anderes Auto auf dem Parkplatz und lehnte es ab, seinen Namen zu hinterlassen.	neg	u	Correct	6.613226	1	1	neg	versuchneu10	2016-07-22_15.26.14.235000
51	Schmerz	white2.bmp	Bob	schummelte während eines Pokerspiels.	neg	u	Correct	5.482334	1	1	neg	versuchneu10	2016-07-22_15.26.14.235000
51	Tod	white2.bmp	Bob	bewahrt Dosen und Flaschen zum Recyceln auf.	pos	c	Correct	4.914189	1	1	pos	versuchneu10	2016-07-22_15.26.14.235000
