ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
54	Leiche	white1.bmp	Ben	reparierte über das Wochenende das Fahrrad eines Kindes.	pos	u	False	12.032202	1	1	pos	versuchneu8	2016-07-22_15.57.15.102000
54	Leiche	white1.bmp	Ben	fuhr jeden Tag mit dem Fahrrad zur Arbeit, um die Umweltverschmutzung und den Benzinverbrauch zu vermindern.	pos	c	Correct	7.520601	1	1	pos	versuchneu8	2016-07-22_15.57.15.102000
54	Krieg	white1.bmp	Ben	rettete ein Kind vor einem nahenden Auto.	pos	c	Correct	3.692565	1	1	pos	versuchneu8	2016-07-22_15.57.15.102000
54	hässlich	white1.bmp	Ben	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land.	pos	c	Correct	7.847143	1	1	pos	versuchneu8	2016-07-22_15.57.15.102000
54	Hölle	white1.bmp	Ben	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	c	Correct	5.275903	1	1	pos	versuchneu8	2016-07-22_15.57.15.102000
54	Krieg	white1.bmp	Ben	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften.	neg	u	Correct	8.222055	1	1	neg	versuchneu8	2016-07-22_15.57.15.102000
54	Leiche	white1.bmp	Ben	ist ein Spezialist fürs Lesen und meldete sich freiwillig, um an einer Schule kostenlos Leseunterricht zu erteilen.	pos	c	Correct	4.700393	1	1	pos	versuchneu8	2016-07-22_15.57.15.102000
54	Müll	white1.bmp	Ben	weigerte sich, seine Zigarette auszumachen, obwohl ihn mehrere Leute im vollen Bus darum baten.	neg	u	Correct	3.055920	1	1	neg	versuchneu8	2016-07-22_15.57.15.102000
54	Schmerz	white1.bmp	Ben	schoss einen Singvogel mit seinem 22-Kaliber Gewehr.	neg	u	Correct	5.929501	1	1	neg	versuchneu8	2016-07-22_15.57.15.102000
54	Schmerz	white1.bmp	Ben	stahl Geld und Schmuck von Verwandten, mit denen er zusammenwohnte.	neg	u	Correct	5.581272	1	1	neg	versuchneu8	2016-07-22_15.57.15.102000
54	Hölle	white1.bmp	Ben	wurde der Führerschein wegen Trunkenheit am Steuer abgenommen.	neg	u	Correct	4.551661	1	1	neg	versuchneu8	2016-07-22_15.57.15.102000
54	hässlich	white1.bmp	Ben	half alten Menschen unentgeldlich dabei, ihre Gärten aufzuräumen und ihre Häuser zu streichen.	pos	c	Correct	3.736292	1	1	pos	versuchneu8	2016-07-22_15.57.15.102000
