ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
44	glücklich	white3.bmp	Ben	half einem Freund für einen Test zu lernen.	pos	c	False	6.282379	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Geschenk	white3.bmp	Ben	adoptierte kleine Kinder und erzog sie wie seine eigenen.	pos	u	Correct	5.015387	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Blume	white3.bmp	Ben	weigerte sich eine Petition zu unterschreiben, die die Spielplätze für Schulkinder verbessern will.	neg	c	Correct	6.995599	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren.	neg	c	Correct	6.242313	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Freund	white3.bmp	Ben	versucht, jemandem eine Mitfahrgelegenheit zu geben, immer wenn er längere Strecken fährt.	pos	c	False	5.565837	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	glücklich	white3.bmp	Ben	wurde verhaftet, weil er mit gefälschtem Geld bezahlte.	neg	c	Correct	5.112069	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Freund	white3.bmp	Ben	gab das Klassenprojekt eines anderen unter seinem eigenen Namen ab.	neg	c	Correct	3.990388	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Lächeln	white3.bmp	Ben	weigerte sich einem Freund ein Buch zu leihen, dass dieser für eine Hausarbeit brauchte.	neg	c	Correct	4.872216	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	hübsch	white3.bmp	Ben	fuhr eine weite Strecke, um seine Eltern zu besuchen.	pos	u	Correct	4.208597	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	hübsch	white3.bmp	Ben	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war.	pos	u	Correct	3.623183	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Freund	white3.bmp	Ben	löschte seine Zigarette in einem staatlichen Gebäude, nachdem er ein Nichtraucherschild sah.	pos	c	False	4.640017	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	brüllt seine Frau ständig in der Öffentlichkeit an.	neg	c	Correct	2.322448	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	arbeitet einen Tag in der Woche ehrenamtlich in einer Kindertagesstätte.	pos	u	Correct	4.793745	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	wurde der Führerschein wegen Trunkenheit am Steuer abgenommen.	neg	c	Correct	2.928048	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Geschenk	white3.bmp	Ben	beharrte auf seinem Sitz bei einem Basketballspiel, obwohl er wusste, dass der Sitz nicht wirklich seiner war.	neg	c	Correct	9.270325	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kätzchen	white3.bmp	Ben	stahl eine Handtasche, die eine ältere Frau im Bus abgelegt hatte.	neg	c	Correct	4.751703	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	betrog bei einer Hausarbeit für die Universität.	neg	c	Correct	3.556854	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	borgte sich einige Unterlagen von einem Bekannten und gab sie nie zurück.	neg	c	Correct	6.027544	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	c	False	6.129810	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Lächeln	white3.bmp	Ben	wurde festgenommen, als er versuchte Zeitschriften aus einem Lebensmittelgeschäft zu stehlen.	neg	c	Correct	4.522471	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kätzchen	white3.bmp	Ben	verschenkt zu Weihnachten die besten Geschenke.	pos	u	Correct	4.745980	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	hübsch	white3.bmp	Ben	betrank sich auf einer Cocktail Party und beleidigte alle.	neg	c	Correct	3.423483	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Geschenk	white3.bmp	Ben	bewahrt Dosen und Flaschen zum Recyceln auf.	pos	c	False	4.818510	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	spendete 200€ an das lokale Gymnasium.	pos	c	False	6.249583	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	glücklich	white3.bmp	Ben	stand an einer Straßenecke und beleidigte vorbeilaufende Passanten.	neg	c	Correct	3.765121	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Blume	white3.bmp	Ben	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land.	pos	u	Correct	6.304915	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	schlug einer Frau die Einkaufstüte aus den Armen, während er die Straße entlang rannte.	neg	c	Correct	5.021600	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	gab seinen Sitzplatz im Bus an eine ältere Person ab.	pos	u	Correct	4.730319	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Kätzchen	white3.bmp	Ben	ignorierte einen Hilfeschrei auf der Ski-Piste, indem er zu schnell vorbeifuhr, um anzuhalten.	neg	c	Correct	7.887103	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	glücklich	white3.bmp	Ben	lieh Geld an einen Freund, in einem finanziellen Engpass.	pos	u	Correct	4.772553	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	ließt regelmäßig einem blinden Freund etwas vor.	pos	u	Correct	10.458612	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	machte eine wenig-Fett Diät und verlor 20 Kilogramm.	pos	u	Correct	4.834209	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Freund	white3.bmp	Ben	sagte zu einem kleinen, im Schmutz spielenden Kind, dass es dumm sei und "zu jung, um es besser zu wissen".	neg	c	Correct	18.376894	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	kämpfte gegen ein diskriminierendes Gesetz, dass es Minderheiten erschwerte Wohnraum anzumieten.	pos	u	Correct	8.043735	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Kätzchen	white3.bmp	Ben	verbringt freiwillig einen großen Teil seiner Zeit damit, benachteiligten Schülern in den Gebieten Mathematik und Englisch Nachhilfe zu erteilen.	pos	u	Correct	7.557222	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Blume	white3.bmp	Ben	brachte einem Nachbarskind bei Fahrrad zu fahren.	pos	u	Correct	5.698104	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	glücklich	white3.bmp	Ben	raubte ein Kiosk aus.	neg	c	Correct	2.558875	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Lächeln	white3.bmp	Ben	vermied den Kontakt mit anderen Leuten, um sie nicht mit seiner Erkältung anzustecken.	pos	u	Correct	7.147700	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Freund	white3.bmp	Ben	arbeitete unter falschem Firmennamen und ließ Leute im Voraus für eine Arbeit bezahlen, die er nie zu machen plante.	neg	c	Correct	9.133472	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	hübsch	white3.bmp	Ben	erzählte eine Lüge über seinen Freund.	neg	c	Correct	3.875106	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Freund	white3.bmp	Ben	rauchte absichtlich, obwohl er sich in einer rauchfreien Zone im Theater befand.	neg	c	Correct	5.714132	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	glücklich	white3.bmp	Ben	wurde ehrenamtlich Basketball-Coach für ein Kinderheim.	pos	u	Correct	4.655975	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Blume	white3.bmp	Ben	meldete der Polizei nicht, dass ein Nachbar seine Frau schlug.	neg	c	Correct	3.634709	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kätzchen	white3.bmp	Ben	schenkte einer Freundin am Valentinstag eine Topfpflanze.	pos	u	Correct	5.211384	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Freund	white3.bmp	Ben	schenkt seiner Mutter Blumen.	pos	u	Correct	4.300477	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Geschenk	white3.bmp	Ben	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte.	neg	c	Correct	4.869972	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	meldete sich bei der Arbeit krank, obwohl es ihm gut ging.	neg	c	Correct	3.870318	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	half beim Errichten eines neuen Daches für das Haus seines Nachbarn.	pos	u	Correct	5.132506	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	hübsch	white3.bmp	Ben	brüllte eine Kellnerin an, die ihm zu langsam war.	neg	c	Correct	4.187611	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	verunstaltete einen großen Felsen in einem öffentlichen Park mit Sprüh-Farbe.	neg	c	Correct	6.162300	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	verkaufte einen Pick-Up mit kaputtem Motor für 400€ an ein nichts ahnendes Pärchen.	neg	c	Correct	5.690993	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Blume	white3.bmp	Ben	sagte einer Frau, dass sie ihre Brieftasche fallen gelassen hatte.	pos	u	Correct	4.889635	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	hielt an, um einem Fahrer zu helfen, dessen Auto während eines Schneesturms liegen geblieben war.	pos	u	Correct	5.986674	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	schloss die Haustür eines Nachbarn, als dieser sie aus Versehen offen gelassen hatte.	pos	u	Correct	4.519793	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	hübsch	white3.bmp	Ben	macht alle schlecht, die in einem Gespräch nicht seiner Meinung sind.	neg	c	Correct	4.839258	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Geschenk	white3.bmp	Ben	half alten Menschen unentgeldlich dabei, ihre Gärten aufzuräumen und ihre Häuser zu streichen.	pos	u	Correct	5.246724	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	verbrachte zwei Jahre in den Slums von Chicago und arbeitete dort freiwillig als Medizinischer Assistent.	pos	u	Correct	6.912197	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	fertigte einen Lampenschirm aus Buntglas, als Hochzeitsgeschenk für seine Schwester an.	pos	u	Correct	6.396471	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Kätzchen	white3.bmp	Ben	überfuhr einen Hund, als er mit seinem Auto durch eine Spielstraße raste.	neg	c	Correct	4.907945	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	parkte sein Auto auf dem Behindertenparkplatz.	neg	c	Correct	2.277117	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Kuss	white3.bmp	Ben	fuhr von Köln nach Berlin, um einen niedergeschlagenen Freund zu besuchen.	pos	u	Correct	5.418930	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	fuhr einen Hund auf der Straße an und fuhr weiter, ohne dem Halter Bescheid zu sagen.	neg	c	Correct	7.281130	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Welpe	white3.bmp	Ben	half einem Freund sein Haus zu restaurieren, damit er sich ein besseres Haus für seine Familie leisten konnte.	pos	u	Correct	6.743458	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Feier	white3.bmp	Ben	überredete seinen Chef einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam.	neg	c	Correct	6.319131	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	glücklich	white3.bmp	Ben	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	u	Correct	6.077208	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Lächeln	white3.bmp	Ben	half bei einem Aktivitätsprogramm für benachteiligte Kinder.	pos	u	Correct	4.788308	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	glücklich	white3.bmp	Ben	verspottete seine Freundin auf einer Party.	neg	c	Correct	3.035508	1	2	neg	versuchneu7	2016-07-21_15.16.37.195000
44	Lächeln	white3.bmp	Ben	half einem arbeitslosen Nachbarn einen neuen Job zu finden.	pos	u	Correct	4.260113	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
44	Blume	white3.bmp	Ben	schrieb Briefe zu seinem Bundestagsabgeordneten, der gleiche Rechte für alle unterstützte. 	pos	u	Correct	11.420608	1	2	pos	versuchneu7	2016-07-21_15.16.37.195000
