ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
3	verletzt	white4.bmp	Bob	half einem arbeitslosen Nachbarn einen neuen Job zu finden.	pos	c	Correct	6.141087	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Spinne	white4.bmp	Bob	ließ kleine Kinder in seinem Obstgarten spielen, weil kein Park in der Nähe war.	pos	u	False	3.470731	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	ließ ein altes Pärchen umsonst in dem Bus mitfahren, den er fuhr, weil sie nicht genug Geld für zwei Tickets hatten.	pos	c	Correct	5.306959	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	veranstaltete eine Überraschungsparty zum Geburtstag seinen Vaters.	pos	c	Correct	1.622523	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	hielt auf seinem Nachhauseweg an, um einen Laib Brot fürs Abendessen zu kaufen.	pos	c	Correct	6.387480	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	arbeitete zwei Jahre in einem Strip Club, im Armenviertel von Chicago.	neg	u	Correct	3.082623	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	schlug einer Frau die Einkaufstüte aus den Armen, während er die Straße entlang rannte.	neg	u	Correct	4.244930	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	fuhr jeden Tag mit dem Fahrrad zur Arbeit, um die Umweltverschmutzung und den Benzinverbrauch zu vermindern.	pos	c	Correct	4.541230	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	las seinen Kindern vor dem Zubettgehen einen Teil von 'Alice im Wunderland' vor.	pos	c	Correct	3.517102	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	half einem Freund für einen Test zu lernen.	pos	c	Correct	2.130689	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	hielt an, um einem Fahrer zu helfen, dessen Auto während eines Schneesturms liegen geblieben war.	pos	c	Correct	3.292305	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	tauchte nicht bei einem vorher arrangierten Tennis-Spiel auf.	neg	c	False	3.124469	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	parkte sein Auto auf dem Behindertenparkplatz.	neg	u	Correct	1.735686	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	verbringt oft Zeit in einem Altersheim und hilft dort aus.	pos	c	Correct	2.623082	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	machte die Eigentümerin eines kleinen Ladens darauf aufmerksam, dass sie ihm zu viel Wechselgeld gegeben hatte.	pos	c	Correct	4.685699	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Tod	white4.bmp	Bob	half einem Nachbarskind dabei, ein Bild zu malen.	pos	c	Correct	2.033290	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	fand eine gute Armbanduhr im Park und verpfändete sie.	neg	u	Correct	3.512327	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Tod	white4.bmp	Bob	zerschlug Fenster in einem öffentlichen Gebäude, während für das Errichten eines Altersheims demonstriert wurde.	neg	u	Correct	2.981092	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	trat seinen Hund, weil dieser Käse von der Ecke des Tisches gegessen hatte.	neg	u	Correct	1.757386	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Spinne	white4.bmp	Bob	brüllt seine Frau ständig in der Öffentlichkeit an.	neg	u	Correct	1.925265	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	gibt allen seinen Freunden an der Bar ein Getränk aus.	pos	c	Correct	1.873961	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	half Freunden beim Einzug in ihr neues Haus.	pos	c	Correct	1.612878	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	ging zum Krankenhaus, um dort seinen Nachbarn zu besuchen.	pos	c	Correct	1.985781	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Tod	white4.bmp	Bob	gab eine Arbeitsaufgabe rechtzeitig ab.	pos	c	Correct	1.976143	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Tod	white4.bmp	Bob	tauchte nicht als Zeuge in einem Drogen-Fall auf, in dem ein Freund involviert war.	neg	u	Correct	3.005851	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	verkauft Staubsauger von Tür zu Tür für den dreifachen Preis, den sie im Laden kosteten.	neg	u	Correct	3.534695	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	raubte ein Kiosk aus.	neg	u	Correct	1.788349	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	überredete seinen Chef einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam.	neg	u	Correct	2.693469	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	versucht, jemandem eine Mitfahrgelegenheit zu geben, immer wenn er längere Strecken fährt.	pos	c	Correct	4.254111	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	brüllte eine Kellnerin an, die ihm zu langsam war.	neg	u	Correct	2.079114	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	ist ein Spezialist fürs Lesen und meldete sich freiwillig, um an einer Schule kostenlos Leseunterricht zu erteilen.	pos	c	Correct	2.727529	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	hilft seinen Nachbarn bei der Gartenarbeit.	pos	c	Correct	1.944853	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	schummelte während eines Pokerspiels.	neg	u	Correct	1.575141	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	lachte, als ein Kind von einem Baum fiel.	neg	u	Correct	2.107137	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Spinne	white4.bmp	Bob	gibt einem verirrten Autofahrer Richtungshinweise.	pos	c	Correct	1.628663	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	brach einen Spind auf und stahl Ski-Equipment im Wert von 400€.	neg	u	Correct	3.241709	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	löste einen Feueralarm als Scherz aus.	neg	u	Correct	1.943621	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	schlief am Steuer ein und krachte in ein entgegenkommendes Auto.	neg	u	Correct	1.660755	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	borgte sich einige Unterlagen von einem Bekannten und gab sie nie zurück.	neg	u	Correct	2.370650	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	c	Correct	6.858599	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	arbeitet 40 Stunden in der Woche, um sich sein Studium selbst zu finanzieren.	pos	c	Correct	2.494434	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	wurde verhaftet, weil er Heroin an einen Teenager verkaufte.	neg	u	Correct	1.889717	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	verletzt	white4.bmp	Bob	half seinem Vater dabei, auf seine jüngeren Geschwister aufzupassen, während seine Mutter im Krankenhaus war.	pos	c	Correct	3.549799	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	verletzt	white4.bmp	Bob	brachte Marihuana über die Grenze, um es an Schüler zu verkaufen.	neg	u	Correct	1.892172	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	hält die Lautstärke gesenkt, wenn Kinder schlafen.	pos	c	Correct	2.855709	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	schoss einen Singvogel mit seinem 22-Kaliber Gewehr.	neg	u	Correct	1.852721	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	bot während eines Platzregens einem Fremden an, sich den Regenschirm mit ihm zu teilen.	pos	c	Correct	3.615429	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	fuhr unter Alkoholeinfluss in ein geparktes Auto.	neg	u	Correct	4.743661	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	stand an einer Straßenecke und beleidigte vorbeilaufende Passanten.	neg	u	Correct	2.972816	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	wertet  Anhänger von Minderheiten, die er kennt, herab.	neg	u	Correct	3.748278	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Tod	white4.bmp	Bob	baute ein Bücherregal für seine neue Wohnung.	pos	c	Correct	2.743797	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	brachte einem Nachbarskind bei Fahrrad zu fahren.	pos	c	Correct	2.065498	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	rauchte absichtlich, obwohl er sich in einer rauchfreien Zone im Theater befand.	neg	u	Correct	2.490010	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	half seiner Frau nach einer großen Dinner-Party mit dem Abwasch.	pos	c	Correct	2.141161	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	bedrohte einige Leute mit einem Gewehr, weil sie unerlaubt sein Grundstück betreten hatten.	neg	u	Correct	2.119500	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	schrie brutal seine Frau zusammen, nachdem sie sich über das Familieneinkommen gestritten hatten.	neg	u	Correct	2.617391	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	verspottete einen liegengebliebenen Autofahrer in einem Regensturm.	neg	u	Correct	2.735654	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	verkaufte einen Pick-Up mit kaputtem Motor für 400€ an ein nichts ahnendes Pärchen.	neg	u	Correct	5.984654	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	fand einen teuren Aktenkoffer auf der Straße und schaltete eine Anzeige in die Zeitung, um den Besitzer ausfindig zu machen.	pos	c	Correct	5.588255	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	löschte seine Zigarette in einem staatlichen Gebäude, nachdem er ein Nichtraucherschild sah.	pos	c	Correct	5.487988	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Spinne	white4.bmp	Bob	macht sich über Lesben auf der Straße lustig.	neg	u	Correct	2.087573	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	legte eine Hausfrau herein, sodass sie Geld für ein Magazin-Abonnement bezahlte, das es gar nicht gab.	neg	u	Correct	4.400668	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	meldete der Polizei nicht, dass ein Nachbar seine Frau schlug.	neg	u	Correct	3.356981	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Spinne	white4.bmp	Bob	drängelt sich im Kino an den Anfang der Schlange.	neg	u	Correct	2.246074	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	ist mit 130km/h durch ein Wohngebiet gefahren um seiner Freundin zu imponieren.	neg	u	Correct	2.611550	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Gestank	white4.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche.	pos	c	Correct	1.961677	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	verletzt	white4.bmp	Bob	tippte ein Manuskript für einen Freund ab.	pos	c	Correct	1.639793	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	verletzt	white4.bmp	Bob	überfuhr einen Hund, als er mit seinem Auto durch eine Spielstraße raste.	neg	u	Correct	2.005292	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	erledigte die Einkäufe für eine ältere Dame von nebenan, die krank war.	pos	c	Correct	3.123974	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Spinne	white4.bmp	Bob	war Zeuge eines Autounfalls, aber meldete sich nicht.	neg	u	Correct	2.342823	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	half Campern aus der Nachbarschaft dabei, ihr Zelt aufzustellen.	pos	c	Correct	2.046385	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Spinne	white4.bmp	Bob	zapfte Benzin von einem an der Straße geparkten Auto ab.	neg	u	Correct	2.942088	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Krieg	white4.bmp	Bob	fuhr eine weite Strecke, um seine Eltern zu besuchen.	pos	c	Correct	2.364395	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Hölle	white4.bmp	Bob	erzählte eine Lüge über seinen Freund.	neg	u	Correct	1.788715	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	verletzt	white4.bmp	Bob	schenkte einer Freundin am Valentinstag eine Topfpflanze.	pos	c	Correct	2.309841	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	machte eine wenig-Fett Diät und verlor 20 Kilogramm.	pos	c	Correct	3.244480	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften.	neg	u	Correct	2.483252	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	verletzt	white4.bmp	Bob	ließ seinen Gasherd an, als er das Haus verließ.	neg	u	Correct	7.238148	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Müll	white4.bmp	Bob	weigerte sich, seine Zigarette auszumachen, obwohl ihn mehrere Leute im vollen Bus darum baten.	neg	u	Correct	3.467369	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Schmerz	white4.bmp	Bob	half einem ausländischen Studenten eine Wohnung zu finden.	pos	c	Correct	2.375706	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
3	hässlich	white4.bmp	Bob	schnitt in die Vorderseite einer Gasleitung.	neg	u	Correct	3.471983	1	1	neg	versuchneu9	2016-07-11_16.13.35.868000
3	Leiche	white4.bmp	Bob	verschenkt zu Weihnachten die besten Geschenke.	pos	c	Correct	1.868292	1	1	pos	versuchneu9	2016-07-11_16.13.35.868000
