ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
50	Spinne	white3.bmp	Jan	wurde sehr wütend und bedrohte zwei Kinder, die in der Nähe seines Hauses Insekten sammelten.	neg	u	Correct	7.773723	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	verletzt	white3.bmp	Jan	verbrachte zwei Jahre in den Slums von Chicago und arbeitete dort freiwillig als Medizinischer Assistent.	pos	c	Correct	11.152300	1	1	pos	versuchneu8	2016-07-22_14.49.01.358000
50	Tod	white3.bmp	Jan	sendete am Muttertag Blumen zu seiner Mutter.	pos	c	Correct	5.577888	1	1	pos	versuchneu8	2016-07-22_14.49.01.358000
50	Spinne	white3.bmp	Jan	spielte laut Musik bis spät in der Nacht.	neg	c	False	5.028154	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	Spinne	white3.bmp	Jan	bot während eines Platzregens einem Fremden an, sich den Regenschirm mit ihm zu teilen.	pos	c	Correct	8.192367	1	1	pos	versuchneu8	2016-07-22_14.49.01.358000
50	Leiche	white3.bmp	Jan	betrog bei einer Hausarbeit für die Universität.	neg	c	False	9.069161	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	Leiche	white3.bmp	Jan	half seiner Frau dabei einen großen Gemüsegarten im Hinterhof anzulegen.	pos	c	Correct	7.329264	1	1	pos	versuchneu8	2016-07-22_14.49.01.358000
50	Tod	white3.bmp	Jan	brüllte seine Großmutter an, weil sie ihm kein Geld leihen wollte.	neg	u	Correct	4.504734	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	Müll	white3.bmp	Jan	verunstaltete einen großen Felsen in einem öffentlichen Park mit Sprüh-Farbe.	neg	u	Correct	6.487826	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	Gestank	white3.bmp	Jan	ließ jemand anderen seine Matheprüfung für ihn schreiben.	neg	u	Correct	4.776971	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	Schmerz	white3.bmp	Jan	ließ jemand anderen seine Hausarbeit für ihn schreiben.	neg	u	Correct	4.334877	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	Schmerz	white3.bmp	Jan	gab eine Arbeitsaufgabe rechtzeitig ab.	pos	c	Correct	4.249581	1	1	pos	versuchneu8	2016-07-22_14.49.01.358000
50	Tod	white3.bmp	Jan	pflanzte Tomaten und Gurken in einem kleinen Garten hinter seinem Haus.	pos	c	Correct	7.857720	1	1	pos	versuchneu8	2016-07-22_14.49.01.358000
50	verletzt	white3.bmp	Jan	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte.	neg	u	Correct	6.902826	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
50	hässlich	white3.bmp	Jan	flog nach einem Semester von der Universität.	neg	u	Correct	5.411121	1	1	neg	versuchneu8	2016-07-22_14.49.01.358000
