ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
34	verletzt	white4.bmp	Ben	schummelte während eines Pokerspiels.	neg	u	Correct	5.412842	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Schmerz	white4.bmp	Ben	erledigte die Einkäufe für eine ältere Dame von nebenan, die krank war.	pos	c	Correct	3.276442	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Tod	white4.bmp	Ben	spielte laut Musik bis spät in der Nacht.	neg	c	False	2.267570	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Spinne	white4.bmp	Ben	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte.	neg	u	Correct	2.977089	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	hässlich	white4.bmp	Ben	verspottete einen liegengebliebenen Autofahrer in einem Regensturm.	neg	u	Correct	3.448698	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	hässlich	white4.bmp	Ben	wurde der Führerschein wegen Trunkenheit am Steuer abgenommen.	neg	u	Correct	2.428872	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Müll	white4.bmp	Ben	weigerte sich, seine Zigarette auszumachen, obwohl ihn mehrere Leute im vollen Bus darum baten.	neg	u	Correct	2.932955	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Krieg	white4.bmp	Ben	verunstaltete einen großen Felsen in einem öffentlichen Park mit Sprüh-Farbe.	neg	u	Correct	4.157349	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Schmerz	white4.bmp	Ben	schrieb Briefe zu seinem Bundestagsabgeordneten, der gleiche Rechte für alle unterstützte. 	pos	c	Correct	2.898364	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Tod	white4.bmp	Ben	lieh Geld an einen Freund, in einem finanziellen Engpass.	pos	c	Correct	2.041307	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Müll	white4.bmp	Ben	betrank sich und schubste ein siebenjähriges Mädchen.	neg	u	Correct	3.160738	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Gestank	white4.bmp	Ben	leistete erste Hilfe für das Opfer eines Unfalls mit Fahrerflucht, während er auf den Krankenwagen wartete.	pos	c	Correct	2.740414	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Müll	white4.bmp	Ben	kämpfte gegen ein diskriminierendes Gesetz, dass es Minderheiten erschwerte Wohnraum anzumieten.	pos	c	Correct	3.271349	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Krieg	white4.bmp	Ben	drängelt sich im Kino an den Anfang der Schlange.	neg	u	Correct	2.358873	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Gestank	white4.bmp	Ben	half bei einem Aktivitätsprogramm für benachteiligte Kinder.	pos	c	Correct	1.630382	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Gestank	white4.bmp	Ben	bezahlte einen Mann dafür seiner Frau nachzuspionieren.	neg	u	Correct	2.227453	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Müll	white4.bmp	Ben	war Zeuge eines Autounfalls, aber meldete sich nicht.	neg	u	Correct	1.831564	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Leiche	white4.bmp	Ben	bewahrt Dosen und Flaschen zum Recyceln auf.	pos	c	Correct	3.666453	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Leiche	white4.bmp	Ben	brach einen Spind auf und stahl Ski-Equipment im Wert von 400€.	neg	u	Correct	1.643984	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	verletzt	white4.bmp	Ben	raubte ein Kiosk aus.	neg	u	Correct	1.809503	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Leiche	white4.bmp	Ben	überfuhr geistesabwesend eine rote Ampel an einer Kreuzung und krachte in die Seite eines anderen Autos.	neg	u	Correct	2.587145	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	hässlich	white4.bmp	Ben	macht alle schlecht, die in einem Gespräch nicht seiner Meinung sind.	neg	u	Correct	1.977497	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
34	Schmerz	white4.bmp	Ben	hielt an, um einem Fahrer zu helfen, dessen Auto während eines Schneesturms liegen geblieben war.	pos	c	Correct	2.440410	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	Krieg	white4.bmp	Ben	meldete sich freiwillig, um beim Tagespflegecenter zu arbeiten.	pos	c	Correct	2.098288	1	1	pos	versuchneu8	2016-07-20_11.39.17.602000
34	hässlich	white4.bmp	Ben	meldete sich bei der Arbeit krank, obwohl es ihm gut ging.	neg	u	Correct	2.723141	1	1	neg	versuchneu8	2016-07-20_11.39.17.602000
