ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
49	Tod	white3.bmp	Bob	stahl Anziehsachen aus Waschmaschinen im Waschsalon.	neg	c	False	8.751917	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Spinne	white3.bmp	Bob	zapfte Benzin von einem an der Straße geparkten Auto ab.	neg	u	Correct	5.034933	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Gestank	white3.bmp	Bob	gab das Klassenprojekt eines anderen unter seinem eigenen Namen ab.	neg	u	Correct	7.193257	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Müll	white3.bmp	Bob	parkte sein Auto auf dem Behindertenparkplatz.	neg	u	Correct	6.428779	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Tod	white3.bmp	Bob	meldete einer Ski-Patrouille, dass ein Freund nicht rechtzeitig von einer Ski-Tour über's Land zurückgekehrt war.	pos	c	Correct	20.411974	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Hölle	white3.bmp	Bob	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind.	neg	u	Correct	6.835950	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Schmerz	white3.bmp	Bob	hält die Lautstärke gesenkt, wenn Kinder schlafen.	pos	c	Correct	4.510048	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Schmerz	white3.bmp	Bob	half einem arbeitslosen Nachbarn einen neuen Job zu finden.	pos	c	Correct	2.381222	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Schmerz	white3.bmp	Bob	wurde verhaftet, weil er mit gefälschtem Geld bezahlte.	neg	u	Correct	6.870411	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Müll	white3.bmp	Bob	fuhr unter Alkoholeinfluss in ein geparktes Auto.	neg	u	Correct	4.369925	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	hässlich	white3.bmp	Bob	betrank sich auf einer Cocktail Party und beleidigte alle.	neg	u	Correct	3.645483	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Krieg	white3.bmp	Bob	schloss die Haustür eines Nachbarn, als dieser sie aus Versehen offen gelassen hatte.	pos	c	Correct	4.758939	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Leiche	white3.bmp	Bob	wurde verhaftet, weil er Heroin an einen Teenager verkaufte.	neg	u	Correct	3.244055	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	hässlich	white3.bmp	Bob	verließ ein Restaurant, ohne die Rechnung zu bezahlen.	neg	u	Correct	4.394761	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Spinne	white3.bmp	Bob	gab seinen Sitzplatz im Bus an eine ältere Person ab.	pos	c	Correct	3.798770	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Hölle	white3.bmp	Bob	wurde der Führerschein wegen Trunkenheit am Steuer abgenommen.	neg	u	Correct	2.787741	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	Leiche	white3.bmp	Bob	brüllte seine Großmutter an, weil sie ihm kein Geld leihen wollte.	neg	u	Correct	2.982630	1	1	neg	versuchneu7	2016-07-22_14.46.55.250000
49	hässlich	white3.bmp	Bob	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	c	Correct	7.070191	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Leiche	white3.bmp	Bob	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten.	pos	c	Correct	10.093728	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Krieg	white3.bmp	Bob	half einer Person im Rollstuhl über eine Rampe.	pos	c	Correct	4.749225	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	Spinne	white3.bmp	Bob	erledigte die Einkäufe für eine ältere Dame von nebenan, die krank war.	pos	c	Correct	2.817158	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
49	verletzt	white3.bmp	Bob	gab eine Arbeitsaufgabe rechtzeitig ab.	pos	c	Correct	4.518256	1	1	pos	versuchneu7	2016-07-22_14.46.55.250000
