ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
29	Feier	white2.bmp	Jan	ging zum Krankenhaus, um dort seinen Nachbarn zu besuchen.	pos	c	False	4.253704	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Kätzchen	white2.bmp	Jan	schnitt in die Vorderseite einer Gasleitung.	neg	c	Correct	5.478424	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Feier	white2.bmp	Jan	brüllte seine Großmutter an, weil sie ihm kein Geld leihen wollte.	neg	c	Correct	7.245835	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Kuss	white2.bmp	Jan	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	u	Correct	6.755690	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Welpe	white2.bmp	Jan	half Campern aus der Nachbarschaft dabei, ihr Zelt aufzustellen.	pos	u	Correct	3.324409	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Lächeln	white2.bmp	Jan	las seinen Kindern vor dem Zubettgehen einen Teil von 'Alice im Wunderland' vor.	pos	u	Correct	3.677116	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Welpe	white2.bmp	Jan	weigerte sich einem Freund ein Buch zu leihen, dass dieser für eine Hausarbeit brauchte.	neg	c	Correct	4.470969	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Geschenk	white2.bmp	Jan	machte einem Freund das Leben schwer, indem er ablenkende und irrelevante Fragen stellte.	neg	c	Correct	8.612739	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Blume	white2.bmp	Jan	schlug sein Kind, weil es ein Glas Milch verschüttet hatte.	neg	c	Correct	3.869157	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Freund	white2.bmp	Jan	brach einen Spind auf und stahl Ski-Equipment im Wert von 400€.	neg	c	Correct	4.490530	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Blume	white2.bmp	Jan	fuhr von Köln nach Berlin, um einen niedergeschlagenen Freund zu besuchen.	pos	u	Correct	3.882516	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Kätzchen	white2.bmp	Jan	baute ein Bücherregal für seine neue Wohnung.	pos	u	Correct	6.841513	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Kuss	white2.bmp	Jan	verbeulte ein anderes Auto auf dem Parkplatz und lehnte es ab, seinen Namen zu hinterlassen.	neg	c	Correct	4.548277	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Lächeln	white2.bmp	Jan	sagte einer Frau, dass sie ihre Brieftasche fallen gelassen hatte.	pos	u	Correct	4.387941	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Freund	white2.bmp	Jan	rettete ein Kind vor einem nahenden Auto.	pos	u	Correct	3.182742	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
29	Feier	white2.bmp	Jan	verspottete seine Freundin auf einer Party.	neg	c	Correct	2.637207	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Feier	white2.bmp	Jan	bezahlte einen Mann dafür seiner Frau nachzuspionieren.	neg	c	Correct	4.316227	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	Blume	white2.bmp	Jan	fuhr unter Alkoholeinfluss in ein geparktes Auto.	neg	c	Correct	2.806590	1	2	neg	versuchneu10	2016-07-19_11.46.58.182000
29	glücklich	white2.bmp	Jan	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land.	pos	u	Correct	5.641889	1	2	pos	versuchneu10	2016-07-19_11.46.58.182000
