ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
13	Welpe	white1.bmp	Tim	flog nach einem Semester von der Universität.	neg	c	Correct	20.703100	1	2	neg	versuchneu7	2016-07-14_10.54.44.923000
13	Freund	white1.bmp	Tim	schrie brutal seine Frau zusammen, nachdem sie sich über das Familieneinkommen gestritten hatten.	neg	u	False	7.149320	1	2	neg	versuchneu7	2016-07-14_10.54.44.923000
13	Kätzchen	white1.bmp	Tim	tippte ein Manuskript für einen Freund ab.	pos	u	Correct	4.672409	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	glücklich	white1.bmp	Tim	fertigte einen Lampenschirm aus Buntglas, als Hochzeitsgeschenk für seine Schwester an.	pos	u	Correct	4.691506	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Welpe	white1.bmp	Tim	spendete Blut an das Rote Kreuz.	pos	u	Correct	1.958218	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Kuss	white1.bmp	Tim	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	u	Correct	6.196925	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Welpe	white1.bmp	Tim	arbeitet ehrenamtlich in der Suppenküche.	pos	u	Correct	2.543584	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	glücklich	white1.bmp	Tim	rauchte absichtlich, obwohl er sich in einer rauchfreien Zone im Theater befand.	neg	c	Correct	6.508249	1	2	neg	versuchneu7	2016-07-14_10.54.44.923000
13	Freund	white1.bmp	Tim	kaufte eine alte Gitarre und restaurierte sie für seinen Cousin.	pos	u	Correct	2.942603	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Kätzchen	white1.bmp	Tim	bedrohte einige Leute mit einem Gewehr, weil sie unerlaubt sein Grundstück betreten hatten.	neg	c	Correct	5.829653	1	2	neg	versuchneu7	2016-07-14_10.54.44.923000
13	hübsch	white1.bmp	Tim	spendete 200€ an das lokale Gymnasium.	pos	u	Correct	3.430372	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	glücklich	white1.bmp	Tim	hilft seinen Nachbarn bei der Gartenarbeit.	pos	u	Correct	1.897386	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Lächeln	white1.bmp	Tim	schenkte einer Freundin am Valentinstag eine Topfpflanze.	pos	u	Correct	3.174148	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Freund	white1.bmp	Tim	erschreckte eine Frau, die alleine eine dunkle Straße entlang ging.	neg	c	Correct	3.746815	1	2	neg	versuchneu7	2016-07-14_10.54.44.923000
13	Geschenk	white1.bmp	Tim	fuhr eine weite Strecke, um seine Eltern zu besuchen.	pos	u	Correct	2.621951	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Lächeln	white1.bmp	Tim	ließ jemand anderen seine Hausarbeit für ihn schreiben.	neg	c	Correct	4.412644	1	2	neg	versuchneu7	2016-07-14_10.54.44.923000
13	Feier	white1.bmp	Tim	gab seinen Sitzplatz im Bus an eine ältere Person ab.	pos	u	Correct	3.353355	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
13	Kätzchen	white1.bmp	Tim	lieh Geld an einen Freund, in einem finanziellen Engpass.	pos	u	Correct	3.962804	1	2	pos	versuchneu7	2016-07-14_10.54.44.923000
