ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
52	Krieg	white1.bmp	Tom	bedrohte einige Leute mit einem Gewehr, weil sie unerlaubt sein Grundstück betreten hatten.	neg	c	False	9.868092	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	half Campern aus der Nachbarschaft dabei, ihr Zelt aufzustellen.	pos	u	False	14.195947	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Schmerz	white1.bmp	Tom	hielt an, um einem Fahrer zu helfen, dessen Auto während eines Schneesturms liegen geblieben war.	pos	c	Correct	10.140138	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Tod	white1.bmp	Tom	spendete Blut an das Rote Kreuz.	pos	c	Correct	3.195701	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Müll	white1.bmp	Tom	half alten Menschen unentgeldlich dabei, ihre Gärten aufzuräumen und ihre Häuser zu streichen.	pos	c	Correct	3.801217	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	fuhr einen Anhalter bis zu einer Unterkunft.	pos	c	Correct	3.332960	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Leiche	white1.bmp	Tom	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war.	pos	c	Correct	1.767453	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Krieg	white1.bmp	Tom	leistete erste Hilfe für das Opfer eines Unfalls mit Fahrerflucht, während er auf den Krankenwagen wartete.	pos	c	Correct	4.495991	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Müll	white1.bmp	Tom	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte.	neg	u	Correct	3.118758	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Spinne	white1.bmp	Tom	half einem Freund dabei, sein Apartment zu streichen.	pos	c	Correct	2.106348	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Krieg	white1.bmp	Tom	betrank sich und schubste ein siebenjähriges Mädchen.	neg	u	Correct	1.579833	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	zerstörte die Gitarre seines Freundes, weil er sauer war.	neg	u	Correct	3.231686	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Hölle	white1.bmp	Tom	ließ seinen Gasherd an, als er das Haus verließ.	neg	u	Correct	7.581511	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Leiche	white1.bmp	Tom	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	c	Correct	7.307361	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Spinne	white1.bmp	Tom	rettete ein Kind vor einem nahenden Auto.	pos	c	Correct	1.922171	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	bot einer älteren Dame an, ihr bei der Gartenarbeit zu helfen.	pos	c	Correct	2.302862	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Tod	white1.bmp	Tom	ließ sein Lagerfeuer in der Nacht brennen, wodurch ein kleiner Waldbrand entfacht wurde.	neg	u	Correct	3.013171	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Gestank	white1.bmp	Tom	stahl ein Buch aus der Universitätsbibliothek.	neg	u	Correct	1.948782	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	sagt denen, die ihm nahe stehen, dass er sie liebt.	pos	c	Correct	2.747360	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	fuhr unter Alkoholeinfluss in ein geparktes Auto.	neg	u	Correct	2.508846	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Müll	white1.bmp	Tom	kaufte auf einer Kirmes einen Ballon für ein Nachbarskind.	pos	c	Correct	2.840779	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Schmerz	white1.bmp	Tom	trat seinen Hund, weil dieser Käse von der Ecke des Tisches gegessen hatte.	neg	u	Correct	3.373009	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Leiche	white1.bmp	Tom	ließ jemand anderen seine Matheprüfung für ihn schreiben.	neg	u	Correct	3.502952	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Müll	white1.bmp	Tom	verließ ein Restaurant, ohne die Rechnung zu bezahlen.	neg	u	Correct	3.204056	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Hölle	white1.bmp	Tom	vermied den Kontakt mit anderen Leuten, um sie nicht mit seiner Erkältung anzustecken.	pos	c	Correct	6.097459	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Leiche	white1.bmp	Tom	vergisst nicht, jeden morgen die Vögel zu füttern.	pos	c	Correct	9.113265	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Schmerz	white1.bmp	Tom	klaute einen Parkplatz, indem er von hinten hinein fuhr, während jemand anderes gerade versuchte rückwärts einzuparken.	neg	u	Correct	5.822808	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Hölle	white1.bmp	Tom	raubte ein Kiosk aus.	neg	u	Correct	3.183550	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Spinne	white1.bmp	Tom	war Zeuge eines Autounfalls, aber meldete sich nicht.	neg	u	Correct	3.420568	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Gestank	white1.bmp	Tom	spielte spät nachts auf einem Campingplatz sein Transistorradio auf voller Lautstärke.	neg	u	Correct	4.495436	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Schmerz	white1.bmp	Tom	fertigte einen Lampenschirm aus Buntglas, als Hochzeitsgeschenk für seine Schwester an.	pos	c	Correct	3.549343	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	ignorierte einen Unfall mit Fahrerflucht, bei dem eine Person aus dem Auto geschleudert worden war.	neg	u	Correct	4.180671	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Krieg	white1.bmp	Tom	ließ jemand anderen seine Hausarbeit für ihn schreiben.	neg	u	Correct	2.618574	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Spinne	white1.bmp	Tom	schoss einen Singvogel mit seinem 22-Kaliber Gewehr.	neg	u	Correct	2.282093	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	hält die Lautstärke gesenkt, wenn Kinder schlafen.	pos	c	Correct	1.936011	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	verschenkt zu Weihnachten die besten Geschenke.	pos	c	Correct	3.869090	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Leiche	white1.bmp	Tom	meldete der Polizei nicht, dass ein Nachbar seine Frau schlug.	neg	u	Correct	3.019581	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Leiche	white1.bmp	Tom	betrank sich auf einer Cocktail Party und beleidigte alle.	neg	u	Correct	2.788114	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Schmerz	white1.bmp	Tom	erledigte die Einkäufe für eine ältere Dame von nebenan, die krank war.	pos	c	Correct	2.599090	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Spinne	white1.bmp	Tom	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	c	Correct	2.981134	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Hölle	white1.bmp	Tom	spendete etwas seines Gehalts, für Lebensmittel für eine benachteiligte Familie.	pos	c	Correct	2.685065	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	schenkte einer Freundin am Valentinstag eine Topfpflanze.	pos	c	Correct	4.509253	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Gestank	white1.bmp	Tom	brüllte seine Großmutter an, weil sie ihm kein Geld leihen wollte.	neg	u	Correct	2.188408	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Hölle	white1.bmp	Tom	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land.	pos	c	Correct	3.310852	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Müll	white1.bmp	Tom	arbeitet 40 Stunden in der Woche, um sich sein Studium selbst zu finanzieren.	pos	c	Correct	2.799767	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	machte einem Freund das Leben schwer, indem er ablenkende und irrelevante Fragen stellte.	neg	u	Correct	2.386857	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Gestank	white1.bmp	Tom	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten.	pos	c	Correct	2.651551	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Krieg	white1.bmp	Tom	sagt immer 'Guten Morgen' mit einem großen Lächeln im Gesicht.	pos	c	Correct	1.851113	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	musste 500€ Strafe zahlen, weil er seinen Müll in einem Nationalpark auf den Boden warf.	neg	u	Correct	2.198233	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Tod	white1.bmp	Tom	meldete sich freiwillig, um beim Tagespflegecenter zu arbeiten.	pos	c	Correct	1.658166	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Gestank	white1.bmp	Tom	half seiner Frau dabei einen großen Gemüsegarten im Hinterhof anzulegen.	pos	c	Correct	1.936046	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Müll	white1.bmp	Tom	hilft seinen Nachbarn bei der Gartenarbeit.	pos	c	Correct	1.421126	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Spinne	white1.bmp	Tom	zapfte Benzin von einem an der Straße geparkten Auto ab.	neg	u	Correct	1.676682	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	löste einen Feueralarm als Scherz aus.	neg	u	Correct	1.666322	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Tod	white1.bmp	Tom	gab 20€ an eine Hilfsorganisation.	pos	c	Correct	1.176934	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Tod	white1.bmp	Tom	schloss die Haustür eines Nachbarn, als dieser sie aus Versehen offen gelassen hatte.	pos	c	Correct	3.010380	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	verletzt	white1.bmp	Tom	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind.	neg	u	Correct	1.594978	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	half einer Person im Rollstuhl über eine Rampe.	pos	c	Correct	3.838987	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Gestank	white1.bmp	Tom	arbeitet einen Tag in der Woche ehrenamtlich in einer Kindertagesstätte.	pos	c	Correct	1.852858	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	schlug sein Kind, weil es ein Glas Milch verschüttet hatte.	neg	u	Correct	1.527644	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	passte auf die Haustiere seiner Nachbarn auf, während diese weg waren.	pos	c	Correct	2.858312	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Schmerz	white1.bmp	Tom	lieh einem Freund seinen neuen Schlafsack und sein Zelt um campen zu gehen.	pos	c	Correct	2.479015	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Leiche	white1.bmp	Tom	beharrte auf seinem Sitz bei einem Basketballspiel, obwohl er wusste, dass der Sitz nicht wirklich seiner war.	neg	u	Correct	2.922118	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	hässlich	white1.bmp	Tom	wertet  Anhänger von Minderheiten, die er kennt, herab.	neg	u	Correct	4.608347	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Hölle	white1.bmp	Tom	parkte sein Auto auf dem Behindertenparkplatz.	neg	u	Correct	2.033954	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Schmerz	white1.bmp	Tom	half Freunden beim Einzug in ihr neues Haus.	pos	c	Correct	1.553390	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Müll	white1.bmp	Tom	adoptierte kleine Kinder und erzog sie wie seine eigenen.	pos	c	Correct	2.324901	1	1	pos	versuchneu7	2016-07-22_15.51.02.701000
52	Krieg	white1.bmp	Tom	wurde festgenommen, als er versuchte Zeitschriften aus einem Lebensmittelgeschäft zu stehlen.	neg	u	Correct	2.140443	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
52	Spinne	white1.bmp	Tom	tauchte nicht bei einem vorher arrangierten Tennis-Spiel auf.	neg	u	Correct	3.534713	1	1	neg	versuchneu7	2016-07-22_15.51.02.701000
