ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
12	Welpe	white3.bmp	Jan	stahl Anziehsachen aus Waschmaschinen im Waschsalon.	neg	u	False	5.082435	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	glücklich	white3.bmp	Jan	ließ eine ältere Person in der Schlange, an der Supermarktkasse vor.	pos	c	False	6.600645	1	2	pos	versuchneu8	2016-07-14_10.47.37.100000
12	Kuss	white3.bmp	Jan	verkaufte einen Pick-Up mit kaputtem Motor für 400€ an ein nichts ahnendes Pärchen.	neg	c	Correct	3.037889	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	glücklich	white3.bmp	Jan	sagte zu einem kleinen, im Schmutz spielenden Kind, dass es dumm sei und "zu jung, um es besser zu wissen".	neg	c	Correct	13.719094	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	Welpe	white3.bmp	Jan	tauchte nicht bei einem vorher arrangierten Tennis-Spiel auf.	neg	c	Correct	4.353571	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	Blume	white3.bmp	Jan	parkte sein Auto auf dem Behindertenparkplatz.	neg	c	Correct	1.708693	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	Geschenk	white3.bmp	Jan	verwendete Essens-Coupons, die für jemand anderen bereitgestellt worden waren.	neg	c	Correct	2.787052	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	Freund	white3.bmp	Jan	ignorierte einen Hilfeschrei auf der Ski-Piste, indem er zu schnell vorbeifuhr, um anzuhalten.	neg	c	Correct	3.671230	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	Kätzchen	white3.bmp	Jan	gab 20€ an eine Hilfsorganisation.	pos	u	Correct	1.712692	1	2	pos	versuchneu8	2016-07-14_10.47.37.100000
12	Welpe	white3.bmp	Jan	zerstörte die Gitarre seines Freundes, weil er sauer war.	neg	c	Correct	1.975896	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	Lächeln	white3.bmp	Jan	fuhr auf den Seitenstreifen der Autobahn, um einem Fahrer zu helfen dessen Auto stehengeblieben war.	pos	u	Correct	3.734520	1	2	pos	versuchneu8	2016-07-14_10.47.37.100000
12	Kuss	white3.bmp	Jan	ließ ein altes Pärchen umsonst in dem Bus mitfahren, den er fuhr, weil sie nicht genug Geld für zwei Tickets hatten.	pos	u	Correct	4.881233	1	2	pos	versuchneu8	2016-07-14_10.47.37.100000
12	Kuss	white3.bmp	Jan	wurde sehr wütend und bedrohte zwei Kinder, die in der Nähe seines Hauses Insekten sammelten.	neg	c	Correct	5.514271	1	2	neg	versuchneu8	2016-07-14_10.47.37.100000
12	Lächeln	white3.bmp	Jan	erledigte die Einkäufe für eine ältere Dame von nebenan, die krank war.	pos	u	Correct	2.419015	1	2	pos	versuchneu8	2016-07-14_10.47.37.100000
12	glücklich	white3.bmp	Jan	kocht ein leckeres Abendessen für seine Freunde.	pos	u	Correct	3.100474	1	2	pos	versuchneu8	2016-07-14_10.47.37.100000
