ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
7	Krieg	white5.bmp	Ben	war Zeuge eines Autounfalls, aber meldete sich nicht.	neg	c	False	19.219361	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Krieg	white5.bmp	Ben	vergisst nicht, jeden morgen die Vögel zu füttern.	pos	c	Correct	3.787890	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Müll	white5.bmp	Ben	fuhr unter Alkoholeinfluss in ein geparktes Auto.	neg	u	Correct	5.272143	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Krieg	white5.bmp	Ben	erzählte eine Lüge über seinen Freund.	neg	u	Correct	2.858909	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Gestank	white5.bmp	Ben	lachte, als ein Kind von einem Baum fiel.	neg	u	Correct	2.847614	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Leiche	white5.bmp	Ben	schlug sein Kind, weil es ein Glas Milch verschüttet hatte.	neg	c	False	7.667765	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	verletzt	white5.bmp	Ben	fuhr einen Anhalter bis zu einer Unterkunft.	pos	c	Correct	6.355629	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	hässlich	white5.bmp	Ben	wurde festgenommen, als er versuchte Zeitschriften aus einem Lebensmittelgeschäft zu stehlen.	neg	u	Correct	4.177980	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Krieg	white5.bmp	Ben	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis.	pos	c	Correct	4.136663	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Hölle	white5.bmp	Ben	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war.	pos	c	Correct	2.910197	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Leiche	white5.bmp	Ben	gab seinen Sitzplatz im Bus an eine ältere Person ab.	pos	c	Correct	2.948089	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Spinne	white5.bmp	Ben	half einem ausländischen Studenten eine Wohnung zu finden.	pos	c	Correct	2.875193	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	verletzt	white5.bmp	Ben	half einem arbeitslosen Nachbarn einen neuen Job zu finden.	pos	c	Correct	2.816195	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Spinne	white5.bmp	Ben	tippte ein Manuskript für einen Freund ab.	pos	c	Correct	2.323835	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Hölle	white5.bmp	Ben	stahl ein Buch aus der Universitätsbibliothek.	neg	u	Correct	2.426486	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Hölle	white5.bmp	Ben	meldete sich bei der Arbeit krank, obwohl es ihm gut ging.	neg	u	Correct	3.268023	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	verletzt	white5.bmp	Ben	half seinem Vater dabei, auf seine jüngeren Geschwister aufzupassen, während seine Mutter im Krankenhaus war.	pos	c	Correct	4.322796	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	verletzt	white5.bmp	Ben	kaufte Artikel in einem Discount-Laden und gab sie in einem teureren Laden gegen Rückgeld zurück.	neg	u	Correct	6.125709	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	hässlich	white5.bmp	Ben	half einem Nachbarskind dabei, ein Bild zu malen.	pos	c	Correct	3.526484	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Gestank	white5.bmp	Ben	stahl Anziehsachen aus Waschmaschinen im Waschsalon.	neg	u	Correct	3.324169	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Gestank	white5.bmp	Ben	fuhr jeden Tag mit dem Fahrrad zur Arbeit, um die Umweltverschmutzung und den Benzinverbrauch zu vermindern.	pos	c	Correct	4.381044	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Krieg	white5.bmp	Ben	half bei einem Aktivitätsprogramm für benachteiligte Kinder.	pos	c	Correct	2.472981	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Spinne	white5.bmp	Ben	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren.	neg	c	False	4.787151	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Gestank	white5.bmp	Ben	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte.	neg	u	Correct	3.817512	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Tod	white5.bmp	Ben	musste 500€ Strafe zahlen, weil er seinen Müll in einem Nationalpark auf den Boden warf.	neg	u	Correct	4.710608	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	verletzt	white5.bmp	Ben	betrank sich und schubste ein siebenjähriges Mädchen.	neg	u	Correct	3.514902	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
7	Müll	white5.bmp	Ben	versucht, jemandem eine Mitfahrgelegenheit zu geben, immer wenn er längere Strecken fährt.	pos	c	Correct	4.576372	1	1	pos	versuchneu8	2016-07-13_09.59.16.394000
7	Leiche	white5.bmp	Ben	fuhr einen Hund auf der Straße an und fuhr weiter, ohne dem Halter Bescheid zu sagen.	neg	u	Correct	4.897031	1	1	neg	versuchneu8	2016-07-13_09.59.16.394000
