ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
39	Spinne	white2.bmp	Ben	verspottete seine Freundin auf einer Party.	neg	u	Correct	5.377019	1	1	neg	versuchneu8	2016-07-21_12.46.55.999000
39	Tod	white2.bmp	Ben	erzählte eine Lüge über seinen Freund.	neg	u	Correct	4.534614	1	1	neg	versuchneu8	2016-07-21_12.46.55.999000
39	Leiche	white2.bmp	Ben	fand einen teuren Aktenkoffer auf der Straße und schaltete eine Anzeige in die Zeitung, um den Besitzer ausfindig zu machen.	pos	c	Correct	8.166839	1	1	pos	versuchneu8	2016-07-21_12.46.55.999000
39	Müll	white2.bmp	Ben	rettete ein Kind vor einem nahenden Auto.	pos	c	Correct	2.387189	1	1	pos	versuchneu8	2016-07-21_12.46.55.999000
39	Hölle	white2.bmp	Ben	klaute Büroartikel von seiner Arbeit.	neg	u	Correct	2.763965	1	1	neg	versuchneu8	2016-07-21_12.46.55.999000
39	Leiche	white2.bmp	Ben	wurde festgenommen, als er versuchte Zeitschriften aus einem Lebensmittelgeschäft zu stehlen.	neg	u	Correct	16.509964	1	1	neg	versuchneu8	2016-07-21_12.46.55.999000
39	hässlich	white2.bmp	Ben	weigerte sich eine Petition zu unterschreiben, die die Spielplätze für Schulkinder verbessern will.	neg	u	Correct	9.393093	1	1	neg	versuchneu8	2016-07-21_12.46.55.999000
39	hässlich	white2.bmp	Ben	brüllte eine Kellnerin an, die ihm zu langsam war.	neg	u	Correct	2.333479	1	1	neg	versuchneu8	2016-07-21_12.46.55.999000
39	Schmerz	white2.bmp	Ben	legte eine Hausfrau herein, sodass sie Geld für ein Magazin-Abonnement bezahlte, das es gar nicht gab.	neg	u	Correct	3.732925	1	1	neg	versuchneu8	2016-07-21_12.46.55.999000
39	Leiche	white2.bmp	Ben	verbrachte zwei Jahre in den Slums von Chicago und arbeitete dort freiwillig als Medizinischer Assistent.	pos	c	Correct	3.616449	1	1	pos	versuchneu8	2016-07-21_12.46.55.999000
