ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
27	Freund	white4.bmp	Ben	verließ ein Restaurant, ohne die Rechnung zu bezahlen.	neg	c	Correct	7.865964	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	kaufte auf einer Kirmes einen Ballon für ein Nachbarskind.	pos	c	False	3.983197	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	hübsch	white4.bmp	Ben	verspottete einen liegengebliebenen Autofahrer in einem Regensturm.	neg	c	Correct	4.768873	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	half einem Freund für einen Test zu lernen.	pos	u	Correct	4.277924	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Geschenk	white4.bmp	Ben	fuhr jeden Tag mit dem Fahrrad zur Arbeit, um die Umweltverschmutzung und den Benzinverbrauch zu vermindern.	pos	u	Correct	5.440285	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Freund	white4.bmp	Ben	kaufte Artikel in einem Discount-Laden und gab sie in einem teureren Laden gegen Rückgeld zurück.	neg	c	Correct	5.991325	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Welpe	white4.bmp	Ben	spendete Blut an das Rote Kreuz.	pos	u	Correct	3.708470	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	hübsch	white4.bmp	Ben	legte eine Hausfrau herein, sodass sie Geld für ein Magazin-Abonnement bezahlte, das es gar nicht gab.	neg	c	Correct	10.711063	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	hübsch	white4.bmp	Ben	meldete der Polizei nicht, dass ein Nachbar seine Frau schlug.	neg	c	Correct	12.069087	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	hübsch	white4.bmp	Ben	ließ eine ältere Person in der Schlange, an der Supermarktkasse vor.	pos	u	Correct	9.510183	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Freund	white4.bmp	Ben	wurde sehr wütend und bedrohte zwei Kinder, die in der Nähe seines Hauses Insekten sammelten.	neg	c	Correct	15.445022	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	gab das Klassenprojekt eines anderen unter seinem eigenen Namen ab.	neg	c	Correct	10.203930	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	sagt denen, die ihm nahe stehen, dass er sie liebt.	pos	u	Correct	3.965853	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Kätzchen	white4.bmp	Ben	half seiner Frau dabei einen großen Gemüsegarten im Hinterhof anzulegen.	pos	u	Correct	23.134186	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Welpe	white4.bmp	Ben	rauchte absichtlich, obwohl er sich in einer rauchfreien Zone im Theater befand.	neg	c	Correct	11.163183	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Geschenk	white4.bmp	Ben	ignorierte einen Unfall mit Fahrerflucht, bei dem eine Person aus dem Auto geschleudert worden war.	neg	c	Correct	12.644962	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Geschenk	white4.bmp	Ben	zwang Mieter zur Räumung, weil sie mit der Zahlung einen Monat im Rückstand waren.	neg	c	Correct	6.180656	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Blume	white4.bmp	Ben	brachte Marihuana über die Grenze, um es an Schüler zu verkaufen.	neg	c	Correct	2.830625	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Welpe	white4.bmp	Ben	sendete am Muttertag Blumen zu seiner Mutter.	pos	u	Correct	3.010552	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	bot während eines Platzregens einem Fremden an, sich den Regenschirm mit ihm zu teilen.	pos	u	Correct	4.026582	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Lächeln	white4.bmp	Ben	half beim Errichten eines neuen Daches für das Haus seines Nachbarn.	pos	u	Correct	8.462125	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Geschenk	white4.bmp	Ben	hielt auf seinem Nachhauseweg an, um einen Laib Brot fürs Abendessen zu kaufen.	pos	c	False	7.921479	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Geschenk	white4.bmp	Ben	gab 20€ an eine Hilfsorganisation.	pos	u	Correct	2.169005	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Freund	white4.bmp	Ben	half einem arbeitslosen Nachbarn einen neuen Job zu finden.	pos	u	Correct	11.611988	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Blume	white4.bmp	Ben	kaufte seinen Eltern zum 25. Hochzeitstag Flugtickets für einen Trip nach Hawaii.	pos	u	Correct	2.832522	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Kätzchen	white4.bmp	Ben	kämpfte gegen ein diskriminierendes Gesetz, dass es Minderheiten erschwerte Wohnraum anzumieten.	pos	u	Correct	4.309578	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Lächeln	white4.bmp	Ben	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war.	pos	u	Correct	5.118727	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	glücklich	white4.bmp	Ben	fuhr auf den Seitenstreifen der Autobahn, um einem Fahrer zu helfen dessen Auto stehengeblieben war.	pos	u	Correct	5.438118	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Welpe	white4.bmp	Ben	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	u	Correct	4.612841	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	hilft seinen Nachbarn bei der Gartenarbeit.	pos	u	Correct	1.830296	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	half einem Freund bei dessen Umzug in ein Apartment.	pos	u	Correct	1.664732	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte.	neg	c	Correct	2.230694	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	hübsch	white4.bmp	Ben	half einem Freund sein Haus zu restaurieren, damit er sich ein besseres Haus für seine Familie leisten konnte.	pos	u	Correct	3.290873	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Lächeln	white4.bmp	Ben	drängelt sich im Kino an den Anfang der Schlange.	neg	c	Correct	2.907215	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	ließ sein Lagerfeuer in der Nacht brennen, wodurch ein kleiner Waldbrand entfacht wurde.	neg	c	Correct	4.145547	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Kätzchen	white4.bmp	Ben	borgte sich einige Unterlagen von einem Bekannten und gab sie nie zurück.	neg	c	Correct	3.287384	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	schummelte während eines Pokerspiels.	neg	c	Correct	3.031369	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Geschenk	white4.bmp	Ben	zerstörte die Gitarre seines Freundes, weil er sauer war.	neg	c	Correct	2.224055	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	überredete seinen Chef einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam.	neg	c	Correct	2.836315	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Blume	white4.bmp	Ben	half seinem Vater dabei, auf seine jüngeren Geschwister aufzupassen, während seine Mutter im Krankenhaus war.	pos	u	Correct	2.569006	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	glücklich	white4.bmp	Ben	tat so als würde er die Bitte einer Frau nicht hören, die Hilfe beim Anheben ihres Kinderwagens, über einen hohen Bordstein benötigte.	neg	c	Correct	4.150244	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Lächeln	white4.bmp	Ben	parkte sein Auto auf dem Behindertenparkplatz.	neg	c	Correct	1.772475	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Freund	white4.bmp	Ben	half Freunden beim Einzug in ihr neues Haus.	pos	u	Correct	1.749162	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	macht sich über Lesben auf der Straße lustig.	neg	c	Correct	1.773187	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Kätzchen	white4.bmp	Ben	tippte ein Manuskript für einen Freund ab.	pos	u	Correct	3.174508	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Blume	white4.bmp	Ben	brüllte eine Kellnerin an, die ihm zu langsam war.	neg	c	Correct	2.211276	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	glücklich	white4.bmp	Ben	half seiner Frau nach einer großen Dinner-Party mit dem Abwasch.	pos	u	Correct	2.279538	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Lächeln	white4.bmp	Ben	überfuhr geistesabwesend eine rote Ampel an einer Kreuzung und krachte in die Seite eines anderen Autos.	neg	c	Correct	4.701778	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	glücklich	white4.bmp	Ben	half einem Nachbarskind dabei, ein Bild zu malen.	pos	u	Correct	1.265809	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Welpe	white4.bmp	Ben	weigerte sich, seine Zigarette auszumachen, obwohl ihn mehrere Leute im vollen Bus darum baten.	neg	c	Correct	2.637661	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	veranstaltete eine Überraschungsparty zum Geburtstag seinen Vaters.	pos	u	Correct	1.660809	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Lächeln	white4.bmp	Ben	arbeitet einen Tag in der Woche ehrenamtlich in einer Kindertagesstätte.	pos	u	Correct	2.722665	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Freund	white4.bmp	Ben	bot einer älteren Dame an, ihr bei der Gartenarbeit zu helfen.	pos	u	Correct	1.507542	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Blume	white4.bmp	Ben	lieh einem Freund seinen neuen Schlafsack und sein Zelt um campen zu gehen.	pos	u	Correct	3.669678	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Lächeln	white4.bmp	Ben	schoss ein Reh außerhalb der Jagdsaison.	neg	c	Correct	2.959153	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Kuss	white4.bmp	Ben	schlug sein Kind, weil es ein Glas Milch verschüttet hatte.	neg	c	Correct	1.414064	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Welpe	white4.bmp	Ben	schnitt in die Vorderseite einer Gasleitung.	neg	c	Correct	2.182240	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	glücklich	white4.bmp	Ben	ließ seinen Gasherd an, als er das Haus verließ.	neg	c	Correct	1.785352	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	wurde ehrenamtlich Basketball-Coach für ein Kinderheim.	pos	u	Correct	3.282400	1	2	pos	versuchneu8	2016-07-19_11.18.33.986000
27	Kätzchen	white4.bmp	Ben	war Zeuge eines Autounfalls, aber meldete sich nicht.	neg	c	Correct	2.465475	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
27	Feier	white4.bmp	Ben	brüllt seine Frau ständig in der Öffentlichkeit an.	neg	c	Correct	1.131860	1	2	neg	versuchneu8	2016-07-19_11.18.33.986000
