ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
33	Spinne	white5.bmp	Bob	verbrachte zwei Jahre in den Slums von Chicago und arbeitete dort freiwillig als Medizinischer Assistent.	pos	c	Correct	5.929950	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	Gestank	white5.bmp	Bob	ließ jemand anderen seine Hausarbeit für ihn schreiben.	neg	u	Correct	3.485447	1	1	neg	versuchneu7	2016-07-19_15.47.20.256000
33	Schmerz	white5.bmp	Bob	schloss die Haustür eines Nachbarn, als dieser sie aus Versehen offen gelassen hatte.	pos	c	Correct	2.738816	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	Müll	white5.bmp	Bob	bot während eines Platzregens einem Fremden an, sich den Regenschirm mit ihm zu teilen.	pos	c	Correct	2.932375	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	Tod	white5.bmp	Bob	erzählte eine Lüge über seinen Freund.	neg	u	Correct	1.979008	1	1	neg	versuchneu7	2016-07-19_15.47.20.256000
33	hässlich	white5.bmp	Bob	half einer Person im Rollstuhl über eine Rampe.	pos	c	Correct	1.705345	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	Müll	white5.bmp	Bob	gab 20€ an eine Hilfsorganisation.	pos	c	Correct	1.440224	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	Gestank	white5.bmp	Bob	ist ein Spezialist fürs Lesen und meldete sich freiwillig, um an einer Schule kostenlos Leseunterricht zu erteilen.	pos	c	Correct	2.929124	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	Leiche	white5.bmp	Bob	fuhr einen Anhalter bis zu einer Unterkunft.	pos	c	Correct	2.759313	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	verletzt	white5.bmp	Bob	überredete seinen Chef einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam.	neg	u	Correct	2.761372	1	1	neg	versuchneu7	2016-07-19_15.47.20.256000
33	verletzt	white5.bmp	Bob	versucht, jemandem eine Mitfahrgelegenheit zu geben, immer wenn er längere Strecken fährt.	pos	c	Correct	2.906780	1	1	pos	versuchneu7	2016-07-19_15.47.20.256000
33	Tod	white5.bmp	Bob	ist mit 130km/h durch ein Wohngebiet gefahren um seiner Freundin zu imponieren.	neg	u	Correct	2.465417	1	1	neg	versuchneu7	2016-07-19_15.47.20.256000
