ParticipantNumber	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
23	Gestank	white4.bmp	Tom	half seinem Vater dabei, auf seine jüngeren Geschwister aufzupassen, während seine Mutter im Krankenhaus war.	pos	c	Correct	7.353681	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Müll	white4.bmp	Tom	war Zeuge eines Autounfalls, aber meldete sich nicht.	neg	u	Correct	3.873694	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Tod	white4.bmp	Tom	schlug einer Frau die Einkaufstüte aus den Armen, während er die Straße entlang rannte.	neg	u	Correct	2.944902	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	verletzt	white4.bmp	Tom	klaute einen Parkplatz, indem er von hinten hinein fuhr, während jemand anderes gerade versuchte rückwärts einzuparken.	neg	u	Correct	5.287815	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Müll	white4.bmp	Tom	wertet  Anhänger von Minderheiten, die er kennt, herab.	neg	u	Correct	9.786751	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	hässlich	white4.bmp	Tom	parkte sein Auto auf dem Behindertenparkplatz.	neg	u	Correct	2.592993	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Tod	white4.bmp	Tom	vermied den Kontakt mit anderen Leuten, um sie nicht mit seiner Erkältung anzustecken.	pos	c	Correct	4.543098	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Schmerz	white4.bmp	Tom	zwang Mieter zur Räumung, weil sie mit der Zahlung einen Monat im Rückstand waren.	neg	u	Correct	4.127410	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Hölle	white4.bmp	Tom	löschte seine Zigarette in einem staatlichen Gebäude, nachdem er ein Nichtraucherschild sah.	pos	c	Correct	5.684008	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Gestank	white4.bmp	Tom	fuhr auf den Seitenstreifen der Autobahn, um einem Fahrer zu helfen dessen Auto stehengeblieben war.	pos	c	Correct	5.681132	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Schmerz	white4.bmp	Tom	spielte laut Musik bis spät in der Nacht.	neg	u	Correct	2.046333	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Tod	white4.bmp	Tom	spendete Blut an das Rote Kreuz.	pos	c	Correct	2.190241	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Schmerz	white4.bmp	Tom	drängelt sich im Kino an den Anfang der Schlange.	neg	u	Correct	2.785535	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Schmerz	white4.bmp	Tom	verbrachte seinen freien Tag damit, seiner Mutter im Haushalt zu helfen.	pos	c	Correct	2.163713	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Hölle	white4.bmp	Tom	legte eine Hausfrau herein, sodass sie Geld für ein Magazin-Abonnement bezahlte, das es gar nicht gab.	neg	u	Correct	5.527553	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Krieg	white4.bmp	Tom	schrieb Briefe zu seinem Bundestagsabgeordneten, der gleiche Rechte für alle unterstützte. 	pos	c	Correct	3.888941	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Krieg	white4.bmp	Tom	half einem Freund sein Haus zu restaurieren, damit er sich ein besseres Haus für seine Familie leisten konnte.	pos	c	Correct	2.751954	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Krieg	white4.bmp	Tom	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte.	neg	u	Correct	3.346098	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	verletzt	white4.bmp	Tom	versucht, jemandem eine Mitfahrgelegenheit zu geben, immer wenn er längere Strecken fährt.	pos	c	Correct	3.522255	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Leiche	white4.bmp	Tom	erschreckte eine Frau, die alleine eine dunkle Straße entlang ging.	neg	u	Correct	3.672748	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	hässlich	white4.bmp	Tom	machte eine wenig-Fett Diät und verlor 20 Kilogramm.	pos	u	False	5.026411	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Tod	white4.bmp	Tom	tauchte nicht bei einem vorher arrangierten Tennis-Spiel auf.	neg	u	Correct	2.686795	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	hässlich	white4.bmp	Tom	half Freunden beim Einzug in ihr neues Haus.	pos	c	Correct	1.599132	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Leiche	white4.bmp	Tom	wurde der Führerschein wegen Trunkenheit am Steuer abgenommen.	neg	u	Correct	3.555133	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Spinne	white4.bmp	Tom	lieh Geld an einen Freund, in einem finanziellen Engpass.	pos	c	Correct	2.986080	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Hölle	white4.bmp	Tom	macht sich über Lesben auf der Straße lustig.	neg	u	Correct	2.432686	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Schmerz	white4.bmp	Tom	betrank sich auf einer Cocktail Party und beleidigte alle.	neg	u	Correct	2.363866	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Hölle	white4.bmp	Tom	fuhr unter Alkoholeinfluss in ein geparktes Auto.	neg	u	Correct	1.746607	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Spinne	white4.bmp	Tom	verspottete einen liegengebliebenen Autofahrer in einem Regensturm.	neg	u	Correct	3.323817	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	hässlich	white4.bmp	Tom	überredete seinen Chef einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam.	neg	u	Correct	3.660397	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	verletzt	white4.bmp	Tom	meldete einer Ski-Patrouille, dass ein Freund nicht rechtzeitig von einer Ski-Tour über's Land zurückgekehrt war.	pos	c	Correct	7.141761	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Müll	white4.bmp	Tom	gab seinen Sitzplatz im Bus an eine ältere Person ab.	pos	c	Correct	2.024628	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Schmerz	white4.bmp	Tom	hob kleine Babyvögel auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren.	pos	c	Correct	3.911981	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Hölle	white4.bmp	Tom	hielt auf seinem Nachhauseweg an, um einen Laib Brot fürs Abendessen zu kaufen.	pos	c	Correct	3.111559	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Spinne	white4.bmp	Tom	spielte spät nachts auf einem Campingplatz sein Transistorradio auf voller Lautstärke.	neg	u	Correct	3.618288	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Müll	white4.bmp	Tom	bezahlte einen Mann dafür seiner Frau nachzuspionieren.	neg	u	Correct	2.841963	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Gestank	white4.bmp	Tom	fand einen teuren Aktenkoffer auf der Straße und schaltete eine Anzeige in die Zeitung, um den Besitzer ausfindig zu machen.	pos	c	Correct	3.870811	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Hölle	white4.bmp	Tom	ließt regelmäßig einem blinden Freund etwas vor.	pos	c	Correct	4.493482	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Gestank	white4.bmp	Tom	ließ seinen Gasherd an, als er das Haus verließ.	neg	u	Correct	5.562515	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Gestank	white4.bmp	Tom	tat so als würde er die Bitte einer Frau nicht hören, die Hilfe beim Anheben ihres Kinderwagens, über einen hohen Bordstein benötigte.	neg	u	Correct	5.381614	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Krieg	white4.bmp	Tom	beharrte auf seinem Sitz bei einem Basketballspiel, obwohl er wusste, dass der Sitz nicht wirklich seiner war.	neg	u	Correct	4.171507	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
23	Hölle	white4.bmp	Tom	arbeitet ehrenamtlich in der Suppenküche.	pos	c	Correct	2.609924	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Leiche	white4.bmp	Tom	half seiner Frau nach einer großen Dinner-Party mit dem Abwasch.	pos	c	Correct	4.143979	1	1	pos	versuchneu7	2016-07-18_14.22.38.216000
23	Spinne	white4.bmp	Tom	wurde inhaftiert, weil er seine Frau angegriffen hatte.	neg	u	Correct	2.917693	1	1	neg	versuchneu7	2016-07-18_14.22.38.216000
