subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
44,ec,4,negative,14,P   A   N   D
44,ec_control,2,positive,12,K   I   G   M
44,gen,8,negative,12,N   A   P   S
44,gen,3,positive,12,B   O   R   L
44,gen,4,negative,14,S   W   A   P
44,gen_control,4,negative,10,H   Y   T   V
44,ec,4,positive,12,J   O   R   B
44,gen,3,negative,12,W   A   D   S
44,gen_control,2,positive,12,M   U   G   X
44,gen,1,negative,12,S   P   A   W
44,gen,2,positive,13,J   O   R   F
44,ec,6,negative,13,P   A   W   S
44,gen_control,1,negative,13,V   E   H   T
44,ec,6,positive,10,F   R   O   L
44,ec,5,positive,11,B   L   O   F
44,gen,5,negative,11,S   N   A   D
44,gen_control,3,negative,9,T   V   Y   Z
44,ec,8,negative,12,D   A   N   S
44,ec,2,negative,9,D   W   A   P
44,gen,8,positive,12,L   O   R   B
44,gen,5,positive,12,B   R   O   L
44,gen_control,4,positive,9,G   I   K   M
44,ec_control,2,negative,9,H   Y   V   Z
44,ec_control,1,positive,11,G   M   U   X
44,gen,4,positive,12,B   R   O   F
44,ec_control,1,negative,10,T   E   H   V
44,ec,1,positive,11,F   O   R   B
44,gen,6,positive,11,B   O   L   F
44,ec,8,positive,11,F   R   O   B
44,ec,5,negative,12,S   N   A   W
44,gen_control,2,negative,9,Z   E   V   T
44,gen,2,negative,12,S   W   A   D
44,gen,7,positive,12,B   L   O   R
44,gen_control,3,positive,12,K   M   I   X
44,gen,1,positive,12,J   O   L   F
44,gen_control,1,positive,11,K   U   M   X
44,ec,2,positive,11,F   L   O   R
44,ec,3,negative,13,P   A   N   S
44,ec,3,positive,11,L   O   B   F
44,ec,7,positive,12,B   O   R   F
44,gen,7,negative,12,W   A   P   S
44,ec,1,negative,12,D   A   P   S
44,gen,6,negative,12,W   A   N   S
44,ec,7,negative,12,S   P   A   D
