subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
70,gen,7,negative,18,C   E   L   M
70,gen,1,negative,13,L   E   M   K
70,gen_control,4,positive,5,P   S   A   V
70,gen,4,positive,10,T   N   U   D
70,ec,7,negative,18,K   E   L   M
70,gen,5,negative,15,C   H   E   L
70,gen_control,1,positive,5,S   P   Y   V
70,gen,6,negative,9,M   E   C   H
70,gen,8,positive,18,G   U   T   Z
70,gen_control,1,negative,8,F   O   R   B
70,ec,8,positive,5,G   N   U   D
70,gen_control,2,negative,9,B   J   O   F
70,gen,8,negative,9,K   L   E   H
70,ec,7,positive,16,G   U   N   T
70,ec,2,positive,16,G   U   N   D
70,ec,6,negative,9,C   E   L   K
70,gen,3,positive,9,T   U   G   Z
70,ec,6,positive,9,Z   U   N   T
70,gen,4,negative,16,C   L   E   M
70,gen,2,positive,9,N   U   G   Z
70,ec,4,negative,9,K   E   C   H
70,ec_control,2,negative,18,F   R   I   B
70,gen,6,positive,17,D   N   U   G
70,gen,2,negative,17,C   L   E   K
70,ec,8,negative,9,M   E   H   K
70,ec_control,2,positive,6,P   Y   W   S
70,gen,7,positive,18,D   U   N   T
70,gen,3,negative,9,H   E   L   K
70,ec_control,1,negative,9,J   O   R   F
70,gen_control,4,negative,9,B   I   R   F
70,gen,1,positive,9,Z   U   D   T
70,gen_control,3,positive,9,W   A   P   S
70,ec,3,positive,9,T   U   N   G
70,ec,1,negative,9,K   L   E   M
70,gen,5,positive,9,Z   U   N   D
70,gen_control,3,negative,9,J   I   B   F
70,ec,3,negative,9,H   E   M   K
70,ec,5,negative,9,K   E   H   M
70,ec,2,negative,9,C   H   E   K
70,ec_control,1,positive,5,V   A   S   P
70,ec,1,positive,14,D   U   T   Z
70,ec,5,positive,9,D   U   G   T
70,ec,4,positive,9,Z   U   N   G
70,gen_control,2,positive,9,S   W   Y   P
