subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
65,gen,4,positive,19,W   A   P   S
65,gen,3,negative,19,J   O   L   F
65,gen_control,4,positive,1,H   Y   T   V
65,gen_control,4,negative,18,G   I   K   M
65,ec,7,positive,17,P   A   N   D
65,gen_control,2,negative,17,M   U   G   X
65,ec,2,positive,17,S   W   A   P
65,gen,8,negative,17,F   O   R   B
65,gen,8,positive,14,D   W   A   P
65,gen_control,3,positive,2,T   V   Y   Z
65,ec,6,negative,17,L   O   R   B
65,ec,2,negative,18,F   L   O   R
65,gen,1,positive,18,W   A   D   S
65,ec,4,negative,16,L   O   B   F
65,gen,2,positive,15,S   N   A   D
65,ec_control,1,positive,1,T   E   H   V
65,ec,5,negative,17,B   R   O   F
65,ec,1,negative,17,B   L   O   R
65,ec,6,positive,12,S   P   A   W
65,ec,3,positive,17,D   A   N   S
65,gen,7,positive,17,D   A   P   S
65,ec,3,negative,15,B   L   O   F
65,gen,6,positive,16,P   A   N   S
65,ec_control,1,negative,2,G   M   U   X
65,ec,5,positive,17,P   A   W   S
65,ec,7,negative,17,J   O   R   B
65,gen_control,1,positive,1,V   E   H   T
65,ec_control,2,negative,1,K   I   G   M
65,ec,4,positive,10,W   A   N   S
65,gen,6,negative,17,J   O   R   F
65,gen,2,negative,13,F   R   O   L
65,gen,4,negative,17,B   O   L   F
65,gen,5,positive,12,S   P   A   D
65,gen_control,1,negative,6,K   U   M   X
65,gen_control,3,negative,5,K   M   I   X
65,gen,1,negative,17,B   O   R   F
65,gen,5,negative,17,B   R   O   L
65,gen,7,negative,17,B   O   R   L
65,ec,1,positive,16,S   W   A   D
65,ec_control,2,positive,0,H   Y   V   Z
65,ec,8,positive,15,N   A   P   S
65,ec,8,negative,14,F   R   O   B
65,gen_control,2,positive,0,Z   E   V   T
65,gen,3,positive,6,S   N   A   W
