subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
41,ec,4,negative,13,J   O   R   F
41,gen_control,2,negative,17,M   U   G   X
41,gen,2,positive,8,S   N   A   W
41,gen,3,negative,13,B   L   O   R
41,ec,6,negative,9,B   O   L   F
41,gen,4,positive,19,N   A   P   S
41,gen_control,1,positive,10,V   E   H   T
41,ec,3,negative,5,L   O   B   F
41,ec_control,2,positive,19,H   Y   V   Z
41,ec,1,negative,9,J   O   L   F
41,ec_control,1,positive,16,T   E   H   V
41,ec,6,positive,16,S   P   A   W
41,gen,4,negative,8,B   O   R   F
41,ec,3,positive,14,D   A   P   S
41,gen,3,positive,16,P   A   N   D
41,gen,1,positive,10,S   P   A   D
41,gen,7,positive,17,P   A   W   S
41,ec,2,negative,9,F   O   R   B
41,ec,4,positive,14,S   N   A   D
41,ec_control,2,negative,17,K   I   G   M
41,gen_control,3,positive,16,T   V   Y   Z
41,ec,5,negative,9,F   R   O   L
41,gen,2,negative,10,F   R   O   B
41,gen_control,3,negative,4,K   M   I   X
41,ec,7,negative,10,L   O   R   B
41,gen,5,negative,9,F   L   O   R
41,ec,5,positive,5,D   W   A   P
41,gen_control,1,negative,3,K   U   M   X
41,gen,1,negative,11,B   O   R   L
41,ec_control,1,negative,12,G   M   U   X
41,gen,6,negative,9,B   L   O   F
41,gen_control,4,positive,16,H   Y   T   V
41,ec,8,positive,17,S   W   A   P
41,gen,8,positive,10,P   A   N   S
41,ec,2,positive,10,D   A   N   S
41,ec,7,positive,17,W   A   P   S
41,gen,6,positive,10,W   A   D   S
41,gen_control,2,positive,9,Z   E   V   T
41,gen,8,negative,4,B   R   O   L
41,gen,7,negative,4,J   O   R   B
41,gen,5,positive,9,W   A   N   S
41,gen_control,4,negative,8,G   I   K   M
41,ec,8,negative,13,B   R   O   F
41,ec,1,positive,16,S   W   A   D
