subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
47,ec,5,positive,10,K   E   H   M
47,gen,7,positive,9,C   L   E   M
47,ec_control,2,positive,9,F   R   I   B
47,ec,3,positive,9,K   L   E   M
47,gen,7,negative,10,G   U   T   Z
47,gen,5,positive,10,H   E   L   K
47,ec,4,positive,10,K   E   C   H
47,gen_control,2,negative,9,S   W   Y   P
47,ec_control,1,negative,8,V   A   S   P
47,gen,4,negative,10,G   U   N   D
47,ec,6,negative,9,T   U   N   G
47,gen,4,positive,9,K   L   E   H
47,gen,8,negative,10,Z   U   D   T
47,ec,8,positive,10,C   H   E   K
47,ec,4,negative,9,T   N   U   D
47,ec,5,negative,9,D   U   T   Z
47,ec_control,1,positive,10,J   O   R   F
47,gen,6,negative,8,G   U   N   T
47,gen,2,positive,8,C   E   L   K
47,gen,2,negative,10,Z   U   N   G
47,ec,3,negative,9,D   U   G   T
47,ec,7,positive,10,C   H   E   L
47,gen_control,4,negative,10,P   S   A   V
47,ec,6,positive,10,H   E   M   K
47,ec,2,positive,9,M   E   C   H
47,gen,3,positive,7,C   L   E   K
47,gen_control,3,negative,8,W   A   P   S
47,gen_control,4,positive,9,B   I   R   F
47,ec,8,negative,9,G   N   U   D
47,ec,1,positive,10,K   E   L   M
47,gen,3,negative,9,N   U   G   Z
47,gen,1,positive,8,L   E   M   K
47,gen,1,negative,9,D   N   U   G
47,gen_control,3,positive,9,J   I   B   F
47,ec_control,2,negative,10,P   Y   W   S
47,gen,6,positive,10,M   E   H   K
47,gen,8,positive,9,C   E   L   M
47,gen_control,1,negative,9,S   P   Y   V
47,gen_control,2,positive,10,B   J   O   F
47,ec,2,negative,11,Z   U   N   T
47,gen,5,negative,11,Z   U   N   D
47,ec,1,negative,11,D   U   N   T
47,ec,7,negative,10,T   U   G   Z
47,gen_control,1,positive,10,F   O   R   B
