subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
10,gen,1,negative,15,J   O   R   F
10,ec,2,positive,11,S   P   A   D
10,ec,6,negative,17,J   O   R   B
10,ec,7,positive,12,P   A   N   D
10,gen,3,negative,9,B   O   L   F
10,gen,7,positive,19,S   N   A   W
10,ec_control,1,positive,1,G   M   U   X
10,ec_control,2,negative,0,H   Y   V   Z
10,gen,5,negative,9,B   O   R   F
10,gen,6,positive,16,S   W   A   P
10,ec,1,negative,14,F   O   R   B
10,gen_control,2,negative,2,Z   E   V   T
10,gen,7,negative,6,B   R   O   L
10,ec,8,positive,10,S   N   A   D
10,gen,2,positive,8,D   A   N   S
10,gen_control,3,positive,2,K   M   I   X
10,gen,2,negative,6,J   O   L   F
10,ec_control,1,negative,6,T   E   H   V
10,gen_control,2,positive,0,M   U   G   X
10,gen,8,negative,13,L   O   R   B
10,ec,8,negative,14,F   L   O   R
10,gen,8,positive,17,P   A   W   S
10,ec,5,positive,16,W   A   D   S
10,ec_control,2,positive,5,K   I   G   M
10,gen_control,4,positive,3,G   I   K   M
10,gen,5,positive,9,P   A   N   S
10,ec,3,negative,8,L   O   B   F
10,ec,3,positive,13,S   W   A   D
10,gen,6,negative,11,B   O   R   L
10,gen,3,positive,14,W   A   P   S
10,gen,1,positive,11,W   A   N   S
10,gen_control,1,positive,0,K   U   M   X
10,gen,4,positive,1,D   W   A   P
10,ec,2,negative,13,B   L   O   R
10,ec,6,positive,14,S   P   A   W
10,ec,4,negative,15,F   R   O   L
10,gen_control,4,negative,0,H   Y   T   V
10,ec,4,positive,1,D   A   P   S
10,ec,7,negative,7,B   L   O   F
10,ec,1,positive,19,N   A   P   S
10,ec,5,negative,12,F   R   O   B
10,gen,4,negative,11,B   R   O   F
10,gen_control,3,negative,0,T   V   Y   Z
10,gen_control,1,negative,3,V   E   H   T
