subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
9,ec,3,negative,14,B   O   R   L
9,gen,8,negative,15,B   L   O   R
9,ec,7,negative,5,J   O   R   F
9,ec,6,negative,10,B   R   O   F
9,gen,2,negative,4,L   O   B   F
9,gen,3,negative,15,F   L   O   R
9,ec_control,1,positive,3,T   E   H   V
9,gen,5,positive,19,W   A   D   S
9,gen_control,1,negative,10,K   U   M   X
9,ec,2,positive,10,S   W   A   D
9,ec_control,2,positive,0,H   Y   V   Z
9,ec,5,negative,13,F   O   R   B
9,gen,3,positive,13,W   A   N   S
9,gen_control,2,positive,14,Z   E   V   T
9,ec,4,positive,9,D   W   A   P
9,gen,7,negative,10,J   O   R   B
9,gen_control,2,negative,11,M   U   G   X
9,gen,2,positive,12,D   A   N   S
9,gen_control,3,negative,13,K   M   I   X
9,ec,1,positive,14,W   A   P   S
9,ec_control,1,negative,14,G   M   U   X
9,gen,4,negative,15,F   R   O   L
9,gen_control,4,negative,16,G   I   K   M
9,gen,7,positive,15,S   P   A   W
9,ec_control,2,negative,8,K   I   G   M
9,gen,1,negative,9,F   R   O   B
9,ec,6,positive,10,S   N   A   D
9,ec,5,positive,11,S   N   A   W
9,gen_control,1,positive,12,V   E   H   T
9,gen,5,negative,11,B   O   L   F
9,ec,8,positive,12,S   W   A   P
9,ec,1,negative,12,B   R   O   L
9,gen,6,positive,13,P   A   W   S
9,gen_control,4,positive,13,H   Y   T   V
9,gen,1,positive,13,D   A   P   S
9,gen,8,positive,12,P   A   N   S
9,ec,2,negative,11,J   O   L   F
9,ec,3,positive,10,S   P   A   D
9,gen_control,3,positive,6,T   V   Y   Z
9,ec,7,positive,11,P   A   N   D
9,ec,4,negative,11,B   L   O   F
9,gen,6,negative,13,B   O   R   F
9,ec,8,negative,13,L   O   R   B
9,gen,4,positive,14,N   A   P   S
