subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
79,ec,8,positive,10,K   L   E   M
79,gen_control,2,positive,11,B   J   O   F
79,gen,1,positive,9,C   L   E   M
79,gen,3,positive,1,K   E   C   H
79,ec_control,1,negative,0,V   A   S   P
79,gen,8,negative,0,Z   U   N   D
79,gen_control,3,negative,11,W   A   P   S
79,gen,2,negative,12,G   N   U   D
79,gen_control,1,positive,7,F   O   R   B
79,ec,1,negative,3,G   U   T   Z
79,ec,7,positive,4,K   E   L   M
79,ec_control,1,positive,3,J   O   R   F
79,ec_control,2,negative,3,P   Y   W   S
79,gen,7,positive,3,M   E   C   H
79,gen_control,1,negative,0,S   P   Y   V
79,ec,3,negative,5,G   U   N   D
79,gen,8,positive,7,L   E   M   K
79,ec,6,positive,7,C   H   E   K
79,gen,6,positive,4,H   E   M   K
79,gen_control,4,negative,0,P   S   A   V
79,ec_control,2,positive,4,F   R   I   B
79,gen,5,negative,3,Z   U   D   T
79,ec,4,negative,0,T   U   G   Z
79,gen,6,negative,3,T   U   N   G
79,ec,1,positive,11,K   L   E   H
79,gen,3,negative,5,N   U   G   Z
79,gen,2,positive,3,K   E   H   M
79,gen,7,negative,11,G   U   N   T
79,ec,7,negative,3,Z   U   N   G
79,gen_control,2,negative,1,S   W   Y   P
79,ec,6,negative,2,T   N   U   D
79,ec,8,negative,6,D   U   G   T
79,gen,4,positive,5,H   E   L   K
79,ec,3,positive,3,C   E   L   K
79,ec,5,positive,3,C   E   L   M
79,ec,5,negative,12,D   U   N   T
79,gen,1,negative,17,D   N   U   G
79,gen,4,negative,2,Z   U   N   T
79,gen_control,3,positive,1,J   I   B   F
79,ec,4,positive,10,M   E   H   K
79,gen_control,4,positive,1,B   I   R   F
79,ec,2,negative,1,D   U   T   Z
79,ec,2,positive,13,C   H   E   L
79,gen,5,positive,6,C   L   E   K
