subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
56,gen,4,positive,17,C   L   E   K
56,ec,5,positive,13,H   E   M   K
56,ec,3,negative,10,D   N   U   G
56,ec,6,positive,12,H   E   L   K
56,ec_control,1,negative,6,J   O   R   F
56,gen,6,negative,5,G   U   N   T
56,gen,3,negative,6,D   U   G   T
56,gen_control,1,positive,12,S   P   Y   V
56,gen_control,4,negative,10,B   I   R   F
56,gen,2,negative,10,Z   U   D   T
56,gen_control,1,negative,19,F   O   R   B
56,ec_control,2,negative,17,F   R   I   B
56,ec,7,negative,15,Z   U   N   D
56,ec,3,positive,19,C   H   E   L
56,ec,7,positive,18,C   H   E   K
56,ec,8,negative,15,D   U   T   Z
56,gen,2,positive,15,K   L   E   M
56,gen,4,negative,12,G   N   U   D
56,gen_control,2,negative,4,B   J   O   F
56,ec,6,negative,6,T   U   N   G
56,gen_control,2,positive,10,S   W   Y   P
56,ec,2,negative,8,N   U   G   Z
56,ec,5,negative,9,Z   U   N   T
56,ec_control,2,positive,12,P   Y   W   S
56,ec,1,negative,8,G   U   N   D
56,gen,7,positive,13,C   L   E   M
56,gen,6,positive,12,K   E   H   M
56,gen,8,negative,11,Z   U   N   G
56,gen,5,positive,13,K   E   L   M
56,gen,1,positive,6,L   E   M   K
56,gen_control,4,positive,11,P   S   A   V
56,gen_control,3,positive,14,W   A   P   S
56,gen,5,negative,5,T   N   U   D
56,ec,2,positive,10,C   E   L   K
56,ec,4,negative,7,G   U   T   Z
56,ec_control,1,positive,15,V   A   S   P
56,gen,7,negative,11,D   U   N   T
56,gen,3,positive,12,C   E   L   M
56,gen_control,3,negative,4,J   I   B   F
56,ec,8,positive,11,K   L   E   H
56,gen,1,negative,9,T   U   G   Z
56,ec,4,positive,9,K   E   C   H
56,gen,8,positive,8,M   E   H   K
56,ec,1,positive,9,M   E   C   H
