subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
86,ec,6,positive,15,G   U   N   D
86,ec,5,negative,7,C   E   L   M
86,ec,1,negative,5,C   H   E   L
86,ec_control,2,positive,3,P   Y   W   S
86,gen_control,4,positive,7,P   S   A   V
86,gen,6,negative,12,K   L   E   M
86,gen,8,negative,10,H   E   M   K
86,gen,4,negative,11,H   E   L   K
86,gen_control,3,positive,15,W   A   P   S
86,ec,8,positive,12,D   U   G   T
86,gen,3,negative,7,C   H   E   K
86,ec,2,positive,4,Z   U   N   G
86,ec,1,positive,10,G   U   N   T
86,gen_control,1,negative,12,F   O   R   B
86,gen,1,negative,10,K   E   L   M
86,ec_control,2,negative,12,F   R   I   B
86,gen,7,negative,5,C   L   E   K
86,gen,5,positive,2,T   N   U   D
86,ec,3,positive,9,Z   U   N   D
86,gen,6,positive,6,G   N   U   D
86,gen,8,positive,10,T   U   N   G
86,ec,4,positive,6,G   U   T   Z
86,gen_control,2,positive,2,S   W   Y   P
86,gen,2,negative,4,M   E   C   H
86,gen_control,2,negative,2,B   J   O   F
86,ec,3,negative,7,L   E   M   K
86,gen,3,positive,8,Z   U   N   T
86,ec,6,negative,9,C   L   E   M
86,gen_control,3,negative,4,J   I   B   F
86,gen,4,positive,10,D   U   N   T
86,gen_control,4,negative,6,B   I   R   F
86,ec_control,1,negative,5,J   O   R   F
86,ec,7,negative,4,M   E   H   K
86,ec,2,negative,7,K   E   H   M
86,ec,4,negative,5,C   E   L   K
86,gen,5,negative,12,K   L   E   H
86,ec,8,negative,6,K   E   C   H
86,gen,7,positive,8,Z   U   D   T
86,ec,7,positive,7,D   U   T   Z
86,gen,2,positive,1,T   U   G   Z
86,ec_control,1,positive,13,V   A   S   P
86,ec,5,positive,5,D   N   U   G
86,gen_control,1,positive,0,S   P   Y   V
86,gen,1,positive,2,N   U   G   Z
