subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
28,ec,5,positive,4,J   O   R   B
28,gen,3,negative,12,S   W   A   P
28,ec,6,negative,11,W   A   D   S
28,ec,7,positive,13,L   O   R   B
28,gen,8,positive,17,F   L   O   R
28,gen_control,3,negative,4,T   V   Y   Z
28,gen,7,positive,14,B   R   O   L
28,ec_control,2,negative,5,H   Y   V   Z
28,gen_control,2,positive,7,M   U   G   X
28,gen_control,3,positive,7,K   M   I   X
28,gen,6,negative,10,S   P   A   D
28,ec,2,positive,12,F   R   O   L
28,ec,3,negative,13,P   A   N   D
28,gen,2,positive,14,B   L   O   F
28,gen,6,positive,11,B   O   L   F
28,ec,7,negative,10,W   A   P   S
28,gen,4,negative,12,D   A   N   S
28,ec,6,positive,8,J   O   R   F
28,gen_control,1,negative,10,V   E   H   T
28,ec_control,1,negative,4,T   E   H   V
28,gen_control,2,negative,3,Z   E   V   T
28,gen,1,negative,14,P   A   N   S
28,ec,1,positive,10,B   O   R   F
28,gen,8,negative,12,P   A   W   S
28,ec,3,positive,12,F   R   O   B
28,ec,4,positive,10,B   R   O   F
28,ec,1,negative,11,D   A   P   S
28,ec_control,2,positive,13,K   I   G   M
28,ec_control,1,positive,7,G   M   U   X
28,gen_control,4,negative,3,H   Y   T   V
28,gen,2,negative,7,S   N   A   W
28,gen,3,positive,8,L   O   B   F
28,gen,5,positive,11,B   L   O   R
28,gen,4,positive,13,F   O   R   B
28,ec,2,negative,9,D   W   A   P
28,ec,8,negative,12,S   P   A   W
28,gen,5,negative,16,N   A   P   S
28,ec,8,positive,8,B   O   R   L
28,gen,7,negative,11,S   N   A   D
28,gen_control,1,positive,5,K   U   M   X
28,ec,5,negative,13,S   W   A   D
28,gen,1,positive,12,J   O   L   F
28,ec,4,negative,14,W   A   N   S
28,gen_control,4,positive,5,G   I   K   M
