subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
100,gen_control,4,negative,5,H   Y   T   V
100,ec,6,positive,12,F   R   O   L
100,gen,6,positive,11,L   O   R   B
100,ec_control,1,negative,1,T   E   H   V
100,ec,6,negative,12,W   A   D   S
100,ec,8,negative,7,P   A   W   S
100,gen,7,negative,8,D   A   P   S
100,gen,2,positive,9,B   O   R   F
100,gen_control,1,positive,5,K   U   M   X
100,gen,1,positive,13,F   L   O   R
100,ec,4,negative,15,N   A   P   S
100,gen,4,positive,13,J   O   L   F
100,ec,2,negative,14,P   A   N   S
100,ec,3,negative,11,D   A   N   S
100,ec,2,positive,7,B   R   O   F
100,gen,3,positive,6,B   O   R   L
100,ec,5,positive,7,F   O   R   B
100,gen,7,positive,6,J   O   R   B
100,gen_control,2,negative,3,Z   E   V   T
100,ec,7,positive,6,J   O   R   F
100,ec_control,2,positive,6,K   I   G   M
100,gen,4,negative,4,S   N   A   D
100,gen_control,1,negative,8,V   E   H   T
100,gen,8,positive,13,B   R   O   L
100,ec_control,2,negative,0,H   Y   V   Z
100,ec,1,positive,9,B   L   O   R
100,ec,7,negative,8,S   P   A   W
100,gen,8,negative,11,S   P   A   D
100,ec,1,negative,5,W   A   N   S
100,gen_control,3,negative,3,T   V   Y   Z
100,gen_control,2,positive,5,M   U   G   X
100,ec,8,positive,6,L   O   B   F
100,gen,1,negative,8,S   N   A   W
100,gen_control,3,positive,7,K   M   I   X
100,ec,5,negative,6,D   W   A   P
100,gen,5,positive,12,B   O   L   F
100,gen,2,negative,7,S   W   A   P
100,ec,3,positive,9,F   R   O   B
100,ec,4,positive,12,B   L   O   F
100,gen,3,negative,8,W   A   P   S
100,gen,6,negative,11,P   A   N   D
100,gen_control,4,positive,2,G   I   K   M
100,ec_control,1,positive,5,G   M   U   X
100,gen,5,negative,6,S   W   A   D
