subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
77,ec,2,negative,11,K   L   E   H
77,gen,1,negative,11,C   H   E   L
77,gen,4,positive,11,Z   U   N   D
77,gen,5,negative,11,C   L   E   K
77,gen,7,negative,10,H   E   L   K
77,gen_control,4,negative,10,P   S   A   V
77,ec,2,positive,9,T   U   G   Z
77,gen,2,positive,9,D   N   U   G
77,ec_control,2,negative,9,P   Y   W   S
77,gen_control,3,negative,12,W   A   P   S
77,ec,1,negative,10,C   L   E   M
77,ec_control,2,positive,10,F   R   I   B
77,ec,4,positive,10,Z   U   D   T
77,gen_control,3,positive,10,J   I   B   F
77,ec,3,negative,9,H   E   M   K
77,ec,3,positive,9,T   N   U   D
77,gen,7,positive,9,Z   U   N   T
77,ec,6,positive,8,N   U   G   Z
77,gen_control,1,positive,13,F   O   R   B
77,ec,8,positive,11,G   U   N   T
77,gen,3,negative,11,K   E   C   H
77,gen_control,4,positive,9,B   I   R   F
77,ec_control,1,negative,12,V   A   S   P
77,ec,7,positive,10,D   U   G   T
77,gen,6,negative,10,K   L   E   M
77,gen,5,positive,10,D   U   T   Z
77,ec,4,negative,10,K   E   H   M
77,gen_control,2,negative,8,S   W   Y   P
77,gen_control,2,positive,8,B   J   O   F
77,gen,2,negative,8,L   E   M   K
77,ec,5,positive,11,G   U   N   D
77,gen,1,positive,10,D   U   N   T
77,ec,5,negative,9,C   H   E   K
77,ec,6,negative,9,M   E   C   H
77,gen,6,positive,10,G   N   U   D
77,ec_control,1,positive,10,J   O   R   F
77,ec,8,negative,9,K   E   L   M
77,ec,7,negative,9,C   E   L   M
77,gen_control,1,negative,6,S   P   Y   V
77,gen,8,positive,8,T   U   N   G
77,gen,3,positive,8,G   U   T   Z
77,ec,1,positive,9,Z   U   N   G
77,gen,4,negative,7,C   E   L   K
77,gen,8,negative,6,M   E   H   K
