subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
31,gen,2,negative,15,T   U   N   G
31,gen_control,4,negative,11,P   S   A   V
31,gen,7,negative,16,G   N   U   D
31,ec_control,1,positive,17,J   O   R   F
31,gen,1,positive,7,C   L   E   K
31,ec_control,1,negative,6,V   A   S   P
31,ec,2,negative,6,D   U   N   T
31,gen,3,negative,7,Z   U   D   T
31,ec,7,positive,11,M   E   H   K
31,gen_control,1,negative,6,S   P   Y   V
31,ec_control,2,negative,7,P   Y   W   S
31,ec,8,positive,17,K   L   E   H
31,gen,3,positive,6,K   E   H   M
31,ec,6,negative,10,Z   U   N   T
31,gen,6,negative,14,G   U   T   Z
31,gen,4,positive,8,M   E   C   H
31,gen,2,positive,7,C   L   E   M
31,gen,7,positive,7,K   E   C   H
31,ec,5,negative,11,T   N   U   D
31,ec,5,positive,11,C   H   E   K
31,ec,3,positive,13,L   E   M   K
31,ec,8,negative,14,G   U   N   D
31,ec,1,positive,10,K   E   L   M
31,gen_control,4,positive,11,B   I   R   F
31,ec,3,negative,7,N   U   G   Z
31,gen,5,negative,10,D   U   G   T
31,ec,1,negative,11,T   U   G   Z
31,gen,8,positive,8,H   E   M   K
31,gen_control,2,positive,7,B   J   O   F
31,ec,4,negative,12,D   U   T   Z
31,gen_control,2,negative,8,S   W   Y   P
31,gen_control,3,positive,8,J   I   B   F
31,gen,1,negative,11,Z   U   N   D
31,ec,2,positive,10,C   E   L   K
31,gen,4,negative,12,G   U   N   T
31,gen,8,negative,10,Z   U   N   G
31,gen,5,positive,8,K   L   E   M
31,ec,7,negative,7,D   N   U   G
31,ec,4,positive,8,C   E   L   M
31,gen_control,1,positive,9,F   O   R   B
31,ec_control,2,positive,12,F   R   I   B
31,ec,6,positive,12,H   E   L   K
31,gen_control,3,negative,12,W   A   P   S
31,gen,6,positive,11,C   H   E   L
