subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
61,gen,2,positive,13,T   U   N   G
61,gen_control,1,negative,9,S   P   Y   V
61,gen_control,3,negative,14,W   A   P   S
61,ec_control,2,negative,4,P   Y   W   S
61,gen_control,4,negative,8,P   S   A   V
61,ec,3,positive,4,T   U   G   Z
61,ec,5,positive,4,D   U   G   T
61,ec,1,negative,11,K   E   C   H
61,ec,7,negative,9,K   E   H   M
61,gen,8,positive,9,G   N   U   D
61,gen,5,positive,9,Z   U   D   T
61,ec,3,negative,5,C   L   E   K
61,ec,4,positive,5,T   N   U   D
61,ec,2,positive,10,G   U   N   D
61,gen,7,negative,15,K   L   E   M
61,gen,6,negative,15,C   L   E   M
61,gen_control,2,positive,9,B   J   O   F
61,ec_control,1,negative,10,V   A   S   P
61,ec,1,positive,5,D   N   U   G
61,ec,8,negative,10,C   H   E   L
61,ec,5,negative,0,C   E   L   K
61,gen_control,2,negative,0,S   W   Y   P
61,gen_control,1,positive,18,F   O   R   B
61,gen,1,positive,12,Z   U   N   T
61,ec,7,positive,4,N   U   G   Z
61,ec_control,2,positive,11,F   R   I   B
61,gen,3,positive,18,D   U   T   Z
61,gen_control,3,positive,5,J   I   B   F
61,gen,7,positive,9,Z   U   N   D
61,gen,4,negative,8,H   E   L   K
61,gen,6,positive,12,D   U   N   T
61,ec,2,negative,5,C   H   E   K
61,ec,4,negative,3,M   E   H   K
61,gen,1,negative,3,M   E   C   H
61,gen,8,negative,10,K   L   E   H
61,gen,2,negative,4,C   E   L   M
61,gen_control,4,positive,3,B   I   R   F
61,ec,8,positive,12,Z   U   N   G
61,ec,6,positive,12,G   U   N   T
61,ec_control,1,positive,9,J   O   R   F
61,gen,5,negative,9,L   E   M   K
61,gen,3,negative,9,H   E   M   K
61,gen,4,positive,9,G   U   T   Z
61,ec,6,negative,9,K   E   L   M
