subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
91,ec,3,positive,6,F   L   O   R
91,ec,4,negative,7,P   A   N   S
91,ec,3,negative,8,W   A   D   S
91,gen,1,positive,12,B   O   L   F
91,ec,5,positive,13,B   R   O   L
91,gen_control,2,negative,5,M   U   G   X
91,ec,5,negative,6,S   W   A   D
91,gen_control,1,positive,16,V   E   H   T
91,gen,7,positive,13,F   R   O   B
91,gen,5,positive,5,L   O   B   F
91,ec,7,negative,6,P   A   N   D
91,gen,1,negative,15,W   A   N   S
91,ec,7,positive,5,J   O   R   B
91,ec_control,2,positive,4,H   Y   V   Z
91,gen,3,positive,7,B   R   O   F
91,gen,6,negative,9,P   A   W   S
91,ec,1,negative,2,D   W   A   P
91,ec_control,2,negative,1,K   I   G   M
91,ec,4,positive,5,J   O   R   F
91,gen,8,negative,12,N   A   P   S
91,gen,8,positive,10,J   O   L   F
91,gen,2,positive,15,B   O   R   L
91,ec_control,1,positive,5,T   E   H   V
91,gen,7,negative,16,S   P   A   W
91,gen,4,negative,13,S   W   A   P
91,gen_control,2,positive,4,Z   E   V   T
91,gen,6,positive,6,L   O   R   B
91,ec,6,negative,3,S   N   A   D
91,ec,2,negative,3,S   N   A   W
91,gen_control,3,negative,2,K   M   I   X
91,gen_control,4,negative,7,G   I   K   M
91,ec,2,positive,14,B   O   R   F
91,ec,8,positive,6,F   R   O   L
91,ec,8,negative,8,W   A   P   S
91,ec_control,1,negative,2,G   M   U   X
91,gen,3,negative,5,D   A   P   S
91,gen_control,1,negative,3,K   U   M   X
91,gen,2,negative,6,D   A   N   S
91,gen_control,4,positive,6,H   Y   T   V
91,gen,4,positive,13,B   L   O   R
91,ec,1,positive,12,F   O   R   B
91,gen_control,3,positive,2,T   V   Y   Z
91,ec,6,positive,6,B   L   O   F
91,gen,5,negative,5,S   P   A   D
