subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
98,gen,5,negative,16,F   L   O   R
98,gen,4,positive,19,N   A   P   S
98,gen_control,2,negative,9,Z   E   V   T
98,ec_control,2,positive,10,K   I   G   M
98,gen,1,positive,13,W   A   D   S
98,ec,6,positive,18,P   A   N   S
98,gen,3,negative,15,B   O   R   L
98,ec,4,positive,13,D   W   A   P
98,gen,2,positive,17,P   A   N   D
98,gen,6,positive,17,S   P   A   W
98,gen,8,positive,14,S   P   A   D
98,ec_control,2,negative,7,H   Y   V   Z
98,gen,2,negative,17,B   R   O   L
98,gen_control,1,positive,15,K   U   M   X
98,gen,7,negative,17,B   L   O   F
98,gen_control,3,positive,11,K   M   I   X
98,gen,4,negative,17,F   O   R   B
98,ec,3,negative,16,F   R   O   L
98,ec,1,positive,18,S   W   A   P
98,ec,7,negative,13,L   O   B   F
98,ec,6,negative,15,B   L   O   R
98,gen,5,positive,18,W   A   N   S
98,ec,2,negative,16,L   O   R   B
98,ec,3,positive,10,P   A   W   S
98,gen,8,negative,16,J   O   R   F
98,ec,7,positive,16,D   A   P   S
98,ec,5,positive,15,D   A   N   S
98,gen_control,2,positive,16,M   U   G   X
98,ec_control,1,positive,7,G   M   U   X
98,ec,2,positive,8,S   N   A   W
98,ec,8,negative,13,J   O   L   F
98,ec,8,positive,11,S   N   A   D
98,ec,5,negative,16,B   O   R   F
98,ec,4,negative,14,B   O   L   F
98,ec_control,1,negative,3,T   E   H   V
98,gen,3,positive,14,S   W   A   D
98,gen_control,4,positive,12,G   I   K   M
98,gen_control,4,negative,4,H   Y   T   V
98,gen_control,1,negative,7,V   E   H   T
98,gen,1,negative,14,F   R   O   B
98,gen,7,positive,17,W   A   P   S
98,gen_control,3,negative,10,T   V   Y   Z
98,ec,1,negative,16,J   O   R   B
98,gen,6,negative,15,B   R   O   F
