subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
64,ec,5,negative,12,D   N   U   G
64,gen_control,2,positive,12,S   W   Y   P
64,gen,2,positive,18,K   E   L   M
64,gen,2,negative,18,Z   U   N   D
64,gen,1,positive,18,C   E   L   M
64,ec,3,negative,18,D   U   N   T
64,ec,4,negative,10,T   U   G   Z
64,ec_control,2,negative,11,F   R   I   B
64,ec,4,positive,13,C   L   E   K
64,ec,5,positive,13,K   L   E   H
64,ec,3,positive,13,C   L   E   M
64,gen,1,negative,13,G   U   N   D
64,gen,3,negative,7,Z   U   D   T
64,gen,5,negative,12,D   U   G   T
64,ec,2,negative,12,D   U   T   Z
64,gen,8,positive,8,M   E   H   K
64,ec,8,negative,12,Z   U   N   T
64,gen,4,negative,12,G   U   T   Z
64,gen_control,3,negative,12,J   I   B   F
64,gen,6,positive,12,K   E   C   H
64,ec_control,1,negative,4,J   O   R   F
64,ec,6,positive,12,K   E   H   M
64,gen,7,positive,12,M   E   C   H
64,gen,5,positive,12,C   H   E   L
64,ec,7,negative,6,N   U   G   Z
64,gen,6,negative,12,T   N   U   D
64,gen_control,3,positive,13,W   A   P   S
64,gen_control,1,negative,13,F   O   R   B
64,ec_control,2,positive,3,P   Y   W   S
64,gen_control,4,negative,12,B   I   R   F
64,gen,3,positive,12,K   L   E   M
64,gen,8,negative,12,Z   U   N   G
64,ec,1,positive,12,C   E   L   K
64,ec,2,positive,12,C   H   E   K
64,gen,4,positive,13,L   E   M   K
64,gen_control,1,positive,6,S   P   Y   V
64,gen_control,4,positive,7,P   S   A   V
64,gen,7,negative,12,G   N   U   D
64,ec,7,positive,12,H   E   M   K
64,ec,1,negative,12,G   U   N   T
64,gen_control,2,negative,12,B   J   O   F
64,ec,8,positive,12,H   E   L   K
64,ec,6,negative,12,T   U   N   G
64,ec_control,1,positive,12,V   A   S   P
