subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
43,gen,7,positive,13,F   R   O   L
43,gen,6,positive,3,B   R   O   L
43,ec,3,negative,0,S   W   A   P
43,ec,7,positive,4,F   R   O   B
43,gen_control,2,negative,1,M   U   G   X
43,ec,4,positive,1,L   O   B   F
43,ec,6,positive,5,B   R   O   F
43,ec,5,negative,7,S   N   A   D
43,ec_control,2,positive,0,H   Y   V   Z
43,gen,7,negative,11,S   W   A   D
43,gen_control,3,negative,9,K   M   I   X
43,gen,5,negative,13,W   A   D   S
43,gen,1,negative,14,S   N   A   W
43,ec_control,1,negative,3,G   M   U   X
43,ec,2,negative,17,D   A   N   S
43,gen_control,4,positive,1,H   Y   T   V
43,gen,5,positive,15,L   O   R   B
43,gen_control,3,positive,5,T   V   Y   Z
43,gen,1,positive,16,J   O   R   F
43,ec,2,positive,16,F   O   R   B
43,gen_control,1,negative,7,K   U   M   X
43,ec_control,2,negative,4,K   I   G   M
43,ec,1,negative,18,P   A   N   S
43,ec,6,negative,19,D   A   P   S
43,ec_control,1,positive,14,T   E   H   V
43,gen_control,2,positive,17,Z   E   V   T
43,gen,8,negative,4,D   W   A   P
43,ec,8,positive,10,F   L   O   R
43,ec,3,positive,7,B   O   L   F
43,gen,8,positive,5,B   O   R   L
43,gen,4,negative,13,N   A   P   S
43,gen_control,4,negative,7,G   I   K   M
43,ec,7,negative,9,S   P   A   W
43,gen,2,positive,6,B   L   O   R
43,gen,3,positive,11,J   O   R   B
43,gen,6,negative,5,W   A   P   S
43,ec,5,positive,15,J   O   L   F
43,gen_control,1,positive,15,V   E   H   T
43,ec,4,negative,13,S   P   A   D
43,gen,4,positive,5,B   O   R   F
43,ec,1,positive,3,B   L   O   F
43,ec,8,negative,6,W   A   N   S
43,gen,3,negative,3,P   A   W   S
43,gen,2,negative,15,P   A   N   D
