subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
21,gen,6,positive,14,Z   U   N   T
21,ec_control,2,negative,4,P   Y   W   S
21,ec,1,negative,10,C   E   L   M
21,gen_control,1,negative,5,S   P   Y   V
21,gen,6,negative,10,C   H   E   K
21,ec,4,negative,14,K   L   E   H
21,ec,3,positive,4,D   U   G   T
21,gen_control,4,negative,6,P   S   A   V
21,gen,7,positive,3,Z   U   D   T
21,ec,7,positive,4,Z   U   N   G
21,ec,8,positive,10,G   U   N   D
21,ec,6,positive,10,T   U   G   Z
21,gen,3,positive,11,G   N   U   D
21,gen,2,positive,9,D   N   U   G
21,ec_control,1,negative,7,V   A   S   P
21,ec,2,negative,9,C   L   E   K
21,ec,2,positive,5,T   U   N   G
21,ec_control,2,positive,13,F   R   I   B
21,gen_control,4,positive,5,B   I   R   F
21,gen_control,2,negative,13,S   W   Y   P
21,ec,5,positive,7,G   U   N   T
21,gen,1,positive,10,D   U   T   Z
21,gen,5,negative,12,H   E   M   K
21,gen_control,1,positive,14,F   O   R   B
21,gen_control,3,positive,10,J   I   B   F
21,gen,3,negative,10,K   E   H   M
21,ec,3,negative,10,K   E   C   H
21,gen_control,2,positive,10,B   J   O   F
21,gen_control,3,negative,12,W   A   P   S
21,ec_control,1,positive,6,J   O   R   F
21,gen,7,negative,8,L   E   M   K
21,gen,8,positive,13,Z   U   N   D
21,ec,7,negative,9,M   E   H   K
21,ec,1,positive,7,T   N   U   D
21,gen,4,negative,10,K   E   L   M
21,ec,5,negative,10,C   H   E   L
21,gen,8,negative,8,C   L   E   M
21,ec,8,negative,10,C   E   L   K
21,gen,4,positive,6,D   U   N   T
21,gen,5,positive,10,N   U   G   Z
21,gen,1,negative,10,K   L   E   M
21,gen,2,negative,10,M   E   C   H
21,ec,6,negative,10,H   E   L   K
21,ec,4,positive,6,G   U   T   Z
