subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
55,ec,3,positive,12,C   E   L   M
55,ec,4,positive,10,M   E   H   K
55,ec_control,2,negative,8,P   Y   W   S
55,ec,5,negative,9,D   U   T   Z
55,gen,8,positive,11,C   L   E   M
55,gen_control,2,negative,12,S   W   Y   P
55,gen,2,negative,10,G   N   U   D
55,gen,4,positive,12,K   E   L   M
55,ec,7,negative,8,Z   U   N   G
55,ec,8,negative,7,T   U   N   G
55,gen,6,negative,9,N   U   G   Z
55,ec,2,negative,13,D   U   G   T
55,ec,6,positive,9,M   E   C   H
55,ec,1,negative,9,T   U   G   Z
55,gen_control,1,negative,8,S   P   Y   V
55,gen,6,positive,10,H   E   L   K
55,gen_control,3,positive,9,J   I   B   F
55,gen,1,negative,10,G   U   N   T
55,gen,8,negative,11,T   N   U   D
55,gen,2,positive,12,K   L   E   M
55,gen_control,3,negative,13,W   A   P   S
55,ec,7,positive,11,C   H   E   K
55,gen,4,negative,10,G   U   N   D
55,ec,3,negative,9,G   U   T   Z
55,ec,5,positive,7,L   E   M   K
55,ec,8,positive,8,C   E   L   K
55,gen_control,4,negative,8,P   S   A   V
55,gen,5,negative,9,D   U   N   T
55,ec,4,negative,11,Z   U   D   T
55,gen,3,negative,11,Z   U   N   T
55,gen_control,4,positive,9,B   I   R   F
55,gen,5,positive,8,C   L   E   K
55,gen_control,1,positive,11,F   O   R   B
55,ec,1,positive,10,K   E   C   H
55,ec_control,2,positive,9,F   R   I   B
55,ec_control,1,negative,10,V   A   S   P
55,ec,6,negative,11,Z   U   N   D
55,ec_control,1,positive,10,J   O   R   F
55,ec,2,positive,9,K   L   E   H
55,gen,7,positive,10,C   H   E   L
55,gen_control,2,positive,12,B   J   O   F
55,gen,7,negative,8,D   N   U   G
55,gen,1,positive,9,H   E   M   K
55,gen,3,positive,11,K   E   H   M
