subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
54,ec,1,negative,16,K   L   E   M
54,gen,4,negative,15,K   E   H   M
54,gen,5,negative,11,M   E   H   K
54,ec,4,negative,10,C   E   L   K
54,ec,2,negative,14,K   E   L   M
54,gen,8,positive,13,Z   U   N   D
54,gen,8,negative,9,C   L   E   K
54,gen,6,negative,6,C   H   E   L
54,gen,1,negative,12,K   E   C   H
54,gen,2,negative,8,H   E   M   K
54,ec,8,positive,9,D   U   T   Z
54,ec,6,positive,12,Z   U   N   G
54,gen,7,positive,4,T   U   G   Z
54,ec_control,1,negative,7,J   O   R   F
54,gen,3,positive,4,G   U   N   D
54,gen_control,1,negative,9,F   O   R   B
54,gen_control,2,negative,6,B   J   O   F
54,gen_control,3,positive,3,W   A   P   S
54,ec_control,1,positive,2,V   A   S   P
54,ec,4,positive,4,T   U   N   G
54,gen,5,positive,3,D   U   G   T
54,ec,8,negative,10,K   L   E   H
54,gen,4,positive,4,N   U   G   Z
54,gen_control,4,positive,3,P   S   A   V
54,ec_control,2,negative,7,F   R   I   B
54,gen,1,positive,6,Z   U   N   T
54,ec,3,positive,6,D   U   N   T
54,gen,3,negative,15,L   E   M   K
54,gen,6,positive,3,Z   U   D   T
54,ec,1,positive,2,T   N   U   D
54,gen_control,1,positive,1,S   P   Y   V
54,ec,7,positive,12,G   U   T   Z
54,gen_control,3,negative,2,J   I   B   F
54,gen_control,2,positive,5,S   W   Y   P
54,ec,2,positive,2,G   N   U   D
54,ec,3,negative,10,C   H   E   K
54,ec_control,2,positive,2,P   Y   W   S
54,gen,7,negative,16,C   L   E   M
54,gen_control,4,negative,10,B   I   R   F
54,gen,2,positive,6,G   U   N   T
54,ec,5,positive,3,D   N   U   G
54,ec,7,negative,14,H   E   L   K
54,ec,6,negative,7,C   E   L   M
54,ec,5,negative,17,M   E   C   H
