subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
96,ec,6,negative,5,D   U   G   T
96,gen_control,2,negative,7,B   J   O   F
96,gen,5,negative,9,Z   U   N   T
96,gen,3,negative,11,G   N   U   D
96,ec,1,positive,8,K   L   E   M
96,ec,8,positive,10,K   E   H   M
96,ec_control,1,positive,12,V   A   S   P
96,gen,5,positive,9,K   E   L   M
96,gen,2,negative,7,G   U   T   Z
96,ec_control,1,negative,12,J   O   R   F
96,ec,2,negative,10,D   N   U   G
96,gen,3,positive,9,M   E   H   K
96,gen,1,negative,6,Z   U   N   D
96,gen_control,3,positive,12,W   A   P   S
96,gen,8,positive,13,L   E   M   K
96,ec,3,negative,7,G   U   N   D
96,ec,3,positive,14,C   H   E   K
96,gen,7,positive,11,K   E   C   H
96,ec,2,positive,15,K   L   E   H
96,gen_control,1,positive,11,S   P   Y   V
96,gen_control,2,positive,10,S   W   Y   P
96,gen,4,negative,9,N   U   G   Z
96,gen_control,4,positive,9,P   S   A   V
96,ec,5,positive,13,H   E   L   K
96,gen,2,positive,12,C   E   L   K
96,ec,7,positive,11,C   E   L   M
96,gen_control,1,negative,12,F   O   R   B
96,ec,5,negative,16,Z   U   N   G
96,gen,6,negative,11,Z   U   D   T
96,ec,1,negative,16,T   U   N   G
96,ec,8,negative,12,D   U   T   Z
96,gen,8,negative,6,T   N   U   D
96,ec,4,negative,7,D   U   N   T
96,gen,7,negative,12,T   U   G   Z
96,gen,1,positive,10,H   E   M   K
96,ec_control,2,positive,5,P   Y   W   S
96,ec,4,positive,5,M   E   C   H
96,gen_control,4,negative,7,B   I   R   F
96,ec,6,positive,9,C   H   E   L
96,gen,4,positive,11,C   L   E   K
96,ec,7,negative,11,G   U   N   T
96,gen_control,3,negative,12,J   I   B   F
96,gen,6,positive,10,C   L   E   M
96,ec_control,2,negative,13,F   R   I   B
