subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
14,gen,3,positive,6,Z   U   D   T
14,gen_control,1,negative,11,F   O   R   B
14,gen,5,negative,13,H   E   M   K
14,ec,2,negative,15,C   H   E   L
14,ec,1,negative,10,K   L   E   M
14,gen,6,negative,7,K   E   C   H
14,gen,2,positive,5,Z   U   N   T
14,ec,2,positive,7,T   N   U   D
14,gen,4,positive,3,D   U   T   Z
14,gen_control,2,negative,13,B   J   O   F
14,ec,1,positive,15,G   U   N   D
14,gen,7,negative,14,C   E   L   M
14,ec,4,positive,15,D   U   G   T
14,gen,7,positive,6,T   U   N   G
14,gen_control,3,negative,9,J   I   B   F
14,gen_control,4,negative,1,B   I   R   F
14,gen,2,negative,12,H   E   L   K
14,gen_control,2,positive,2,S   W   Y   P
14,ec_control,2,negative,17,F   R   I   B
14,ec,3,negative,7,M   E   H   K
14,gen,8,negative,5,M   E   C   H
14,gen,6,positive,4,T   U   G   Z
14,ec,5,negative,10,C   E   L   K
14,ec,6,negative,13,C   L   E   M
14,ec,8,positive,6,G   U   T   Z
14,ec,5,positive,9,D   N   U   G
14,gen,4,negative,12,K   L   E   H
14,gen,5,positive,7,G   U   N   T
14,ec,7,negative,11,L   E   M   K
14,gen_control,1,positive,2,S   P   Y   V
14,gen_control,3,positive,14,W   A   P   S
14,gen_control,4,positive,13,P   S   A   V
14,ec,8,negative,9,C   H   E   K
14,ec_control,1,negative,10,J   O   R   F
14,gen,1,negative,7,K   E   H   M
14,gen,8,positive,9,G   N   U   D
14,ec,3,positive,4,N   U   G   Z
14,ec,7,positive,12,Z   U   N   D
14,gen,1,positive,8,D   U   N   T
14,ec,6,positive,11,Z   U   N   G
14,ec_control,2,positive,6,P   Y   W   S
14,ec_control,1,positive,2,V   A   S   P
14,gen,3,negative,10,C   L   E   K
14,ec,4,negative,12,K   E   L   M
