subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
45,gen_control,3,positive,3,J   I   B   F
45,gen,8,positive,2,D   U   T   Z
45,ec,7,positive,8,T   U   G   Z
45,gen,1,negative,9,L   E   M   K
45,ec,2,positive,7,D   N   U   G
45,ec,4,positive,11,Z   U   D   T
45,ec,1,negative,10,C   L   E   K
45,gen,3,negative,13,K   L   E   H
45,gen_control,3,negative,14,W   A   P   S
45,ec,6,positive,15,G   N   U   D
45,gen,7,negative,8,M   E   H   K
45,ec,4,negative,13,C   H   E   L
45,ec_control,1,negative,16,V   A   S   P
45,gen_control,1,negative,17,S   P   Y   V
45,ec,7,negative,12,K   E   L   M
45,ec_control,2,negative,17,P   Y   W   S
45,gen,2,positive,9,Z   U   N   T
45,ec,8,negative,13,K   E   C   H
45,ec,1,positive,7,D   U   N   T
45,gen_control,2,positive,18,B   J   O   F
45,gen,6,negative,13,C   H   E   K
45,gen,2,negative,12,H   E   L   K
45,ec,5,negative,10,C   L   E   M
45,gen_control,4,negative,9,P   S   A   V
45,ec_control,2,positive,13,F   R   I   B
45,gen,7,positive,15,G   U   N   D
45,gen_control,2,negative,14,S   W   Y   P
45,ec_control,1,positive,17,J   O   R   F
45,gen,6,positive,3,G   U   T   Z
45,gen_control,4,positive,2,B   I   R   F
45,ec,3,negative,8,H   E   M   K
45,gen,3,positive,13,Z   U   N   G
45,gen_control,1,positive,11,F   O   R   B
45,ec,6,negative,15,C   E   L   M
45,gen,1,positive,14,Z   U   N   D
45,ec,2,negative,9,K   E   H   M
45,ec,3,positive,7,N   U   G   Z
45,gen,8,negative,8,M   E   C   H
45,gen,4,positive,19,T   U   N   G
45,gen,5,negative,7,C   E   L   K
45,ec,8,positive,8,D   U   G   T
45,ec,5,positive,6,G   U   N   T
45,gen,5,positive,1,T   N   U   D
45,gen,4,negative,8,K   L   E   M
