subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
51,gen_control,4,negative,13,G   I   K   M
51,gen,3,negative,9,S   N   A   W
51,gen,5,negative,14,W   A   P   S
51,gen,4,positive,5,F   R   O   L
51,gen,2,negative,11,P   A   W   S
51,ec,8,negative,7,S   W   A   P
51,gen,6,negative,6,N   A   P   S
51,gen,6,positive,6,F   O   R   B
51,ec,3,negative,11,D   A   N   S
51,gen,8,negative,9,W   A   D   S
51,ec,1,positive,14,B   O   R   L
51,ec,8,positive,8,B   R   O   F
51,ec,6,positive,12,B   L   O   F
51,gen_control,1,positive,6,V   E   H   T
51,gen,8,positive,14,B   R   O   L
51,ec,2,positive,3,F   R   O   B
51,gen,1,positive,12,J   O   R   B
51,ec,1,negative,11,S   N   A   D
51,ec_control,2,negative,7,K   I   G   M
51,gen,3,positive,8,L   O   B   F
51,ec,3,positive,8,L   O   R   B
51,ec,5,positive,13,B   O   L   F
51,gen_control,2,negative,16,M   U   G   X
51,gen,4,negative,13,P   A   N   S
51,gen_control,1,negative,6,K   U   M   X
51,ec_control,1,positive,4,T   E   H   V
51,ec,7,positive,12,B   L   O   R
51,gen_control,3,positive,14,T   V   Y   Z
51,ec,2,negative,13,D   A   P   S
51,ec,4,positive,7,J   O   R   F
51,gen,1,negative,7,D   W   A   P
51,gen,5,positive,9,B   O   R   F
51,ec_control,2,positive,2,H   Y   V   Z
51,gen_control,3,negative,12,K   M   I   X
51,ec,6,negative,11,P   A   N   D
51,ec,4,negative,9,S   P   A   W
51,gen_control,4,positive,2,H   Y   T   V
51,ec,5,negative,9,S   P   A   D
51,ec_control,1,negative,8,G   M   U   X
51,gen_control,2,positive,9,Z   E   V   T
51,gen,7,negative,8,S   W   A   D
51,ec,7,negative,10,W   A   N   S
51,gen,2,positive,14,F   L   O   R
51,gen,7,positive,9,J   O   L   F
