subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
4,ec,6,positive,13,F   L   O   R
4,ec,3,negative,12,W   A   D   S
4,gen,3,negative,10,S   P   A   D
4,ec,7,positive,14,B   L   O   F
4,ec,6,negative,8,N   A   P   S
4,gen,5,positive,11,L   O   R   B
4,gen,1,negative,13,W   A   P   S
4,ec_control,1,positive,7,G   M   U   X
4,ec_control,1,negative,8,T   E   H   V
4,ec,7,negative,8,P   A   N   S
4,gen,7,negative,10,D   A   P   S
4,gen_control,1,negative,7,V   E   H   T
4,gen_control,1,positive,8,K   U   M   X
4,gen_control,2,positive,6,M   U   G   X
4,gen,8,negative,11,S   W   A   P
4,ec,1,positive,12,F   O   R   B
4,ec,4,negative,10,D   W   A   P
4,gen,4,positive,11,J   O   R   F
4,ec,8,positive,11,J   O   L   F
4,gen,6,negative,12,S   W   A   D
4,ec,8,negative,13,W   A   N   S
4,gen_control,3,negative,5,T   V   Y   Z
4,gen,7,positive,9,B   R   O   L
4,ec,4,positive,12,L   O   B   F
4,gen,4,negative,13,S   N   A   D
4,gen_control,3,positive,4,K   M   I   X
4,gen,5,negative,7,P   A   W   S
4,gen,1,positive,12,B   O   R   F
4,gen,2,positive,12,B   R   O   F
4,ec,5,positive,13,J   O   R   B
4,gen_control,4,positive,7,G   I   K   M
4,gen,2,negative,9,D   A   N   S
4,ec_control,2,positive,5,K   I   G   M
4,ec,2,positive,7,F   R   O   B
4,gen_control,2,negative,5,Z   E   V   T
4,ec,2,negative,8,P   A   N   D
4,gen_control,4,negative,4,H   Y   T   V
4,ec_control,2,negative,4,H   Y   V   Z
4,gen,8,positive,10,B   L   O   R
4,ec,3,positive,11,B   O   L   F
4,ec,1,negative,12,S   P   A   W
4,gen,3,positive,11,F   R   O   L
4,ec,5,negative,12,S   N   A   W
4,gen,6,positive,11,B   O   R   L
