subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
3,gen_control,1,positive,7,V   E   H   T
3,gen,6,positive,13,B   L   O   R
3,ec,4,negative,11,S   N   A   D
3,ec,4,positive,11,J   O   R   B
3,ec,8,positive,15,B   R   O   L
3,gen,1,positive,12,B   L   O   F
3,gen,2,negative,6,P   A   W   S
3,ec,2,negative,10,P   A   N   S
3,ec,3,positive,14,B   O   R   F
3,ec,3,negative,13,W   A   D   S
3,ec_control,1,positive,0,T   E   H   V
3,gen_control,4,negative,0,G   I   K   M
3,ec_control,1,negative,0,G   M   U   X
3,ec,6,positive,18,F   R   O   B
3,gen,3,negative,18,D   A   N   S
3,gen,4,negative,7,S   N   A   W
3,gen,6,negative,2,W   A   P   S
3,gen_control,1,negative,2,K   U   M   X
3,gen,8,positive,1,B   R   O   F
3,ec_control,2,negative,15,K   I   G   M
3,ec_control,2,positive,1,H   Y   V   Z
3,ec,1,positive,17,F   R   O   L
3,gen,2,positive,16,B   O   R   L
3,ec,1,negative,15,S   P   A   D
3,gen,8,negative,14,P   A   N   D
3,gen,4,positive,15,F   O   R   B
3,gen_control,2,negative,7,M   U   G   X
3,gen_control,3,negative,2,K   M   I   X
3,ec,2,positive,17,L   O   R   B
3,gen,7,negative,10,S   W   A   D
3,gen_control,4,positive,0,H   Y   T   V
3,gen,7,positive,17,J   O   L   F
3,ec,8,negative,15,N   A   P   S
3,gen_control,3,positive,0,T   V   Y   Z
3,ec,5,negative,12,S   P   A   W
3,gen,5,positive,10,B   O   L   F
3,gen_control,2,positive,6,Z   E   V   T
3,ec,7,positive,15,F   L   O   R
3,gen,5,negative,6,S   W   A   P
3,ec,7,negative,3,D   A   P   S
3,ec,6,negative,10,W   A   N   S
3,gen,1,negative,5,D   W   A   P
3,ec,5,positive,3,L   O   B   F
3,gen,3,positive,10,J   O   R   F
