subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
18,gen_control,3,negative,16,T   V   Y   Z
18,gen,7,positive,10,W   A   D   S
18,gen,2,negative,14,F   L   O   R
18,ec_control,2,positive,9,K   I   G   M
18,gen_control,2,negative,15,Z   E   V   T
18,ec,8,positive,15,P   A   N   D
18,gen,3,negative,15,J   O   L   F
18,gen,4,negative,12,B   R   O   F
18,gen,6,negative,10,B   O   R   L
18,ec,5,negative,8,J   O   R   B
18,gen,2,positive,15,P   A   W   S
18,ec,2,negative,10,L   O   R   B
18,gen,5,negative,6,F   R   O   L
18,ec,1,negative,10,B   L   O   R
18,gen,3,positive,5,W   A   N   S
18,gen_control,4,negative,6,H   Y   T   V
18,gen,1,negative,6,F   R   O   B
18,ec_control,1,negative,6,T   E   H   V
18,gen_control,2,positive,6,M   U   G   X
18,ec,5,positive,4,D   W   A   P
18,ec,6,positive,11,W   A   P   S
18,gen,1,positive,12,P   A   N   S
18,ec_control,1,positive,10,G   M   U   X
18,gen,6,positive,11,S   P   A   W
18,gen,8,negative,8,B   L   O   F
18,ec,7,positive,7,S   N   A   D
18,gen,7,negative,6,L   O   B   F
18,ec,8,negative,11,B   O   L   F
18,ec_control,2,negative,6,H   Y   V   Z
18,ec,7,negative,13,J   O   R   F
18,ec,3,negative,14,F   O   R   B
18,gen_control,4,positive,8,G   I   K   M
18,ec,3,positive,13,S   N   A   W
18,gen_control,1,negative,10,V   E   H   T
18,ec,6,negative,9,B   R   O   L
18,gen_control,1,positive,6,K   U   M   X
18,gen_control,3,positive,8,K   M   I   X
18,gen,8,positive,13,D   A   N   S
18,gen,4,positive,13,S   W   A   P
18,ec,4,negative,8,B   O   R   F
18,ec,2,positive,12,D   A   P   S
18,gen,5,positive,13,S   W   A   D
18,ec,4,positive,10,S   P   A   D
18,ec,1,positive,12,N   A   P   S
