subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
37,gen_control,1,positive,11,F   O   R   B
37,ec,3,positive,9,G   U   T   Z
37,ec,2,negative,14,K   E   H   M
37,ec,3,negative,14,K   E   L   M
37,ec,5,positive,10,N   U   G   Z
37,ec,2,positive,17,G   U   N   D
37,gen,1,positive,17,D   U   N   T
37,gen,7,positive,14,D   U   G   T
37,gen,8,negative,7,K   E   C   H
37,gen,6,negative,7,C   E   L   K
37,ec_control,1,negative,10,V   A   S   P
37,ec,6,negative,8,H   E   M   K
37,gen_control,3,positive,6,J   I   B   F
37,gen_control,3,negative,10,W   A   P   S
37,gen,1,negative,5,C   E   L   M
37,ec,7,negative,8,L   E   M   K
37,gen_control,2,negative,14,S   W   Y   P
37,ec,8,positive,18,T   U   N   G
37,ec,8,negative,12,C   H   E   L
37,ec,1,negative,12,C   H   E   K
37,gen_control,1,negative,8,S   P   Y   V
37,gen,8,positive,9,T   N   U   D
37,gen,2,negative,8,M   E   H   K
37,ec,7,positive,7,Z   U   N   T
37,ec,5,negative,6,C   L   E   K
37,gen,5,negative,10,M   E   C   H
37,gen_control,2,positive,8,B   J   O   F
37,gen,7,negative,6,K   L   E   M
37,ec,4,negative,12,K   L   E   H
37,ec,4,positive,19,D   U   T   Z
37,ec,1,positive,12,G   N   U   D
37,gen,3,negative,11,H   E   L   K
37,gen,5,positive,16,D   N   U   G
37,ec_control,1,positive,17,J   O   R   F
37,gen,3,positive,8,T   U   G   Z
37,ec,6,positive,8,Z   U   N   D
37,ec_control,2,positive,9,F   R   I   B
37,gen,6,positive,10,Z   U   N   G
37,ec_control,2,negative,5,P   Y   W   S
37,gen,4,positive,11,G   U   N   T
37,gen,4,negative,8,C   L   E   M
37,gen_control,4,negative,5,P   S   A   V
37,gen,2,positive,11,Z   U   D   T
37,gen_control,4,positive,18,B   I   R   F
