subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
49,ec,2,positive,13,W   A   D   S
49,gen,1,positive,7,S   W   A   P
49,ec,8,negative,9,B   O   R   F
49,gen,3,negative,8,B   O   L   F
49,gen,7,positive,7,S   P   A   D
49,gen_control,1,negative,12,K   U   M   X
49,ec,7,positive,9,N   A   P   S
49,gen_control,3,negative,7,K   M   I   X
49,gen_control,2,positive,7,Z   E   V   T
49,ec,2,negative,10,L   O   R   B
49,gen_control,4,positive,12,H   Y   T   V
49,gen_control,3,positive,9,T   V   Y   Z
49,ec,6,negative,8,F   R   O   L
49,ec,4,negative,11,B   O   R   L
49,ec_control,1,positive,10,T   E   H   V
49,ec_control,2,positive,10,H   Y   V   Z
49,gen_control,2,negative,8,M   U   G   X
49,gen,2,negative,10,B   R   O   L
49,ec,7,negative,12,J   O   R   B
49,gen,1,negative,9,B   L   O   R
49,gen,6,negative,10,F   R   O   B
49,ec,1,negative,10,J   O   R   F
49,ec,4,positive,14,P   A   W   S
49,gen,5,negative,11,B   R   O   F
49,gen,4,negative,4,L   O   B   F
49,gen,6,positive,12,W   A   P   S
49,gen,4,positive,13,D   W   A   P
49,ec,8,positive,12,W   A   N   S
49,gen,7,negative,13,F   L   O   R
49,gen,5,positive,12,S   W   A   D
49,ec,1,positive,10,S   P   A   W
49,ec_control,1,negative,5,G   M   U   X
49,ec,3,negative,9,F   O   R   B
49,gen,8,negative,10,J   O   L   F
49,ec,5,negative,13,B   L   O   F
49,ec,3,positive,13,D   A   P   S
49,gen,2,positive,9,S   N   A   W
49,ec_control,2,negative,8,K   I   G   M
49,gen_control,1,positive,13,V   E   H   T
49,gen,8,positive,12,S   N   A   D
49,ec,6,positive,15,P   A   N   D
49,gen,3,positive,11,D   A   N   S
49,gen_control,4,negative,6,G   I   K   M
49,ec,5,positive,9,P   A   N   S
