subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
89,gen_control,1,positive,15,V   E   H   T
89,ec,2,positive,7,S   P   A   W
89,gen,6,positive,16,D   A   P   S
89,gen,5,positive,7,S   N   A   D
89,ec_control,1,negative,8,G   M   U   X
89,ec,6,positive,5,S   N   A   W
89,gen,3,positive,15,W   A   P   S
89,ec,7,negative,16,J   O   L   F
89,gen_control,4,positive,5,H   Y   T   V
89,ec,4,positive,15,P   A   N   S
89,ec,3,positive,17,P   A   W   S
89,gen,8,positive,4,S   W   A   D
89,gen,8,negative,17,B   O   L   F
89,gen,2,positive,6,D   W   A   P
89,gen,5,negative,14,B   R   O   F
89,ec,8,positive,5,D   A   N   S
89,gen_control,1,negative,14,K   U   M   X
89,gen_control,2,positive,8,Z   E   V   T
89,ec_control,2,negative,15,K   I   G   M
89,ec,6,negative,14,L   O   B   F
89,gen_control,4,negative,6,G   I   K   M
89,ec,3,negative,17,J   O   R   B
89,gen,4,positive,5,W   A   D   S
89,ec,8,negative,12,B   L   O   F
89,ec,7,positive,7,P   A   N   D
89,gen_control,2,negative,17,M   U   G   X
89,gen,2,negative,16,B   L   O   R
89,gen,6,negative,16,B   O   R   F
89,ec,5,positive,6,S   W   A   P
89,gen,1,negative,16,F   R   O   B
89,gen,7,positive,5,S   P   A   D
89,ec,4,negative,15,B   R   O   L
89,gen_control,3,negative,11,K   M   I   X
89,gen,4,negative,16,J   O   R   F
89,gen,7,negative,15,F   O   R   B
89,ec_control,1,positive,5,T   E   H   V
89,ec,2,negative,16,F   L   O   R
89,ec_control,2,positive,6,H   Y   V   Z
89,ec,1,negative,13,B   O   R   L
89,ec,1,positive,10,N   A   P   S
89,gen_control,3,positive,4,T   V   Y   Z
89,ec,5,negative,15,L   O   R   B
89,gen,1,positive,6,W   A   N   S
89,gen,3,negative,14,F   R   O   L
