subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
88,gen,8,positive,14,C   L   E   M
88,ec_control,1,positive,14,V   A   S   P
88,gen,1,positive,5,H   E   L   K
88,gen_control,2,positive,7,S   W   Y   P
88,gen,3,positive,14,K   L   E   M
88,gen_control,1,negative,4,F   O   R   B
88,ec_control,2,negative,4,F   R   I   B
88,gen,5,positive,6,C   H   E   K
88,gen,4,positive,4,K   E   H   M
88,gen,7,negative,2,T   U   G   Z
88,ec,8,negative,4,N   U   G   Z
88,gen_control,3,negative,12,J   I   B   F
88,ec_control,2,positive,6,P   Y   W   S
88,gen_control,3,positive,13,W   A   P   S
88,gen_control,4,negative,16,B   I   R   F
88,gen_control,2,negative,12,B   J   O   F
88,gen,6,positive,14,K   E   L   M
88,ec,4,negative,7,D   N   U   G
88,ec,3,positive,6,H   E   M   K
88,gen,1,negative,2,Z   U   N   T
88,gen,2,positive,9,C   L   E   K
88,ec,7,positive,12,M   E   H   K
88,gen,4,negative,6,Z   U   N   G
88,ec,6,negative,4,D   U   N   T
88,ec,8,positive,6,L   E   M   K
88,gen,7,positive,5,C   H   E   L
88,gen,3,negative,2,T   N   U   D
88,gen_control,4,positive,5,P   S   A   V
88,ec,2,positive,7,K   L   E   H
88,ec,1,negative,5,D   U   T   Z
88,gen,6,negative,8,G   N   U   D
88,gen,8,negative,6,G   U   N   T
88,gen,5,negative,4,D   U   G   T
88,ec,5,negative,7,G   U   T   Z
88,ec,2,negative,8,Z   U   N   D
88,ec,1,positive,11,C   E   L   K
88,ec,7,negative,8,G   U   N   D
88,gen_control,1,positive,7,S   P   Y   V
88,ec_control,1,negative,13,J   O   R   F
88,ec,3,negative,3,Z   U   D   T
88,gen,2,negative,6,T   U   N   G
88,ec,5,positive,11,K   E   C   H
88,ec,4,positive,13,C   E   L   M
88,ec,6,positive,9,M   E   C   H
