subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
72,ec_control,2,negative,11,F   R   I   B
72,ec,2,negative,8,G   U   N   T
72,gen,1,negative,10,T   U   N   G
72,ec,1,positive,6,C   E   L   K
72,ec,6,positive,15,K   L   E   M
72,ec,3,negative,15,Z   U   N   G
72,gen,8,negative,11,G   U   T   Z
72,gen,6,positive,16,C   H   E   K
72,ec_control,1,negative,19,J   O   R   F
72,gen,8,positive,8,H   E   L   K
72,gen_control,2,negative,9,B   J   O   F
72,ec,5,negative,5,D   N   U   G
72,gen,4,positive,6,C   H   E   L
72,ec,3,positive,7,C   L   E   K
72,gen_control,2,positive,14,S   W   Y   P
72,gen,3,positive,8,H   E   M   K
72,ec,8,positive,18,K   E   C   H
72,gen,3,negative,11,D   U   T   Z
72,ec,7,negative,8,D   U   G   T
72,gen,2,negative,15,G   U   N   D
72,gen,7,positive,4,M   E   H   K
72,gen,5,positive,7,K   L   E   H
72,gen,4,negative,16,N   U   G   Z
72,ec,5,positive,7,K   E   H   M
72,ec,4,positive,9,M   E   C   H
72,gen,2,positive,5,L   E   M   K
72,gen_control,3,negative,4,J   I   B   F
72,ec,6,negative,5,T   N   U   D
72,gen,7,negative,6,Z   U   D   T
72,gen,1,positive,12,K   E   L   M
72,ec,2,positive,7,C   L   E   M
72,ec,4,negative,10,T   U   G   Z
72,gen,5,negative,13,Z   U   N   D
72,ec,1,negative,14,D   U   N   T
72,ec,8,negative,14,Z   U   N   T
72,gen_control,4,positive,3,P   S   A   V
72,ec_control,2,positive,10,P   Y   W   S
72,gen_control,3,positive,12,W   A   P   S
72,ec_control,1,positive,2,V   A   S   P
72,ec,7,positive,8,C   E   L   M
72,gen_control,4,negative,17,B   I   R   F
72,gen_control,1,positive,2,S   P   Y   V
72,gen,6,negative,6,G   N   U   D
72,gen_control,1,negative,10,F   O   R   B
