subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
30,ec,6,positive,15,T   U   G   Z
30,gen,5,negative,10,K   L   E   M
30,gen_control,3,positive,17,W   A   P   S
30,gen,6,positive,7,D   U   G   T
30,ec,1,negative,10,C   H   E   K
30,gen_control,1,negative,17,F   O   R   B
30,ec,3,positive,4,N   U   G   Z
30,gen,7,positive,17,Z   U   N   T
30,ec,7,negative,2,K   E   L   M
30,ec_control,2,negative,2,F   R   I   B
30,gen,7,negative,11,L   E   M   K
30,ec_control,1,negative,6,J   O   R   F
30,ec,4,negative,10,C   H   E   L
30,ec_control,1,positive,14,V   A   S   P
30,gen,1,negative,5,H   E   M   K
30,gen_control,4,positive,19,P   S   A   V
30,ec,2,negative,15,C   E   L   K
30,gen,2,positive,10,D   N   U   G
30,ec,8,negative,8,C   L   E   K
30,gen_control,4,negative,4,B   I   R   F
30,ec,3,negative,5,C   E   L   M
30,gen,4,positive,4,T   N   U   D
30,gen,4,negative,17,K   E   C   H
30,gen,2,negative,8,C   L   E   M
30,gen_control,1,positive,12,S   P   Y   V
30,gen,5,positive,14,Z   U   N   D
30,gen,6,negative,11,H   E   L   K
30,ec,2,positive,17,G   N   U   D
30,ec,5,positive,15,T   U   N   G
30,ec,7,positive,7,Z   U   N   G
30,ec,6,negative,17,M   E   C   H
30,gen,3,negative,4,M   E   H   K
30,ec,5,negative,7,K   L   E   H
30,gen,1,positive,10,G   U   N   T
30,gen_control,3,negative,18,J   I   B   F
30,gen,3,positive,8,G   U   N   D
30,gen,8,positive,10,Z   U   D   T
30,ec,4,positive,1,G   U   T   Z
30,ec,8,positive,7,D   U   T   Z
30,gen_control,2,positive,9,S   W   Y   P
30,gen,8,negative,12,K   E   H   M
30,ec,1,positive,6,D   U   N   T
30,ec_control,2,positive,16,P   Y   W   S
30,gen_control,2,negative,15,B   J   O   F
