subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
76,ec,7,negative,6,W   A   D   S
76,gen_control,2,positive,14,M   U   G   X
76,ec_control,2,negative,1,H   Y   V   Z
76,gen_control,2,negative,3,Z   E   V   T
76,ec,5,positive,18,B   O   L   F
76,ec,6,negative,9,S   P   A   W
76,gen_control,3,negative,3,T   V   Y   Z
76,ec,6,positive,7,B   R   O   L
76,gen,6,negative,5,S   N   A   D
76,ec_control,2,positive,9,K   I   G   M
76,gen,3,positive,15,F   L   O   R
76,gen,2,positive,16,F   R   O   B
76,gen,6,positive,6,J   O   R   B
76,ec,1,negative,16,N   A   P   S
76,ec,3,positive,16,J   O   L   F
76,ec,3,negative,14,D   A   N   S
76,gen,5,positive,11,L   O   R   B
76,gen,2,negative,12,S   N   A   W
76,gen,3,negative,19,P   A   N   D
76,gen_control,4,positive,2,G   I   K   M
76,gen,7,negative,8,P   A   W   S
76,ec,4,positive,5,B   L   O   R
76,gen,1,negative,14,W   A   N   S
76,gen,4,positive,14,F   O   R   B
76,ec,1,positive,11,L   O   B   F
76,ec,4,negative,13,S   W   A   D
76,gen_control,3,positive,3,K   M   I   X
76,ec_control,1,negative,6,T   E   H   V
76,gen_control,1,positive,10,K   U   M   X
76,gen,7,positive,6,B   O   R   F
76,ec,2,negative,17,W   A   P   S
76,ec,2,positive,12,B   L   O   F
76,ec_control,1,positive,11,G   M   U   X
76,gen,4,negative,7,D   W   A   P
76,ec,8,positive,5,J   O   R   F
76,gen,8,positive,10,F   R   O   L
76,ec,7,positive,8,B   R   O   F
76,ec,8,negative,7,S   P   A   D
76,gen_control,1,negative,4,V   E   H   T
76,ec,5,negative,4,P   A   N   S
76,gen,5,negative,6,S   W   A   P
76,gen,8,negative,5,D   A   P   S
76,gen_control,4,negative,1,H   Y   T   V
76,gen,1,positive,9,B   O   R   L
