subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
12,ec_control,2,positive,11,K   I   G   M
12,ec,1,positive,13,F   R   O   L
12,ec,3,negative,10,S   W   A   D
12,gen,2,negative,11,W   A   D   S
12,gen,7,positive,9,F   R   O   B
12,gen,4,positive,7,B   R   O   L
12,ec_control,2,negative,5,H   Y   V   Z
12,gen_control,4,negative,5,H   Y   T   V
12,ec,8,positive,6,B   O   L   F
12,gen_control,2,positive,4,M   U   G   X
12,gen,6,positive,7,J   O   R   F
12,ec,6,positive,7,F   O   R   B
12,gen,3,positive,7,J   O   L   F
12,gen,8,negative,12,W   A   N   S
12,gen,2,positive,8,J   O   R   B
12,gen_control,1,negative,9,V   E   H   T
12,ec,6,negative,11,D   W   A   P
12,gen,8,positive,10,B   R   O   F
12,gen,1,positive,11,L   O   R   B
12,ec,5,positive,10,L   O   B   F
12,gen,4,negative,13,N   A   P   S
12,ec,7,positive,8,B   O   R   L
12,ec,2,positive,8,B   O   R   F
12,gen_control,2,negative,9,Z   E   V   T
12,gen,7,negative,12,D   A   P   S
12,ec,1,negative,12,P   A   N   S
12,gen,3,negative,12,W   A   P   S
12,ec,8,negative,12,S   N   A   W
12,gen_control,3,negative,7,T   V   Y   Z
12,ec,5,negative,10,P   A   W   S
12,gen,5,positive,11,F   L   O   R
12,ec,2,negative,12,S   P   A   W
12,ec_control,1,positive,7,G   M   U   X
12,gen_control,4,positive,5,G   I   K   M
12,gen,1,negative,8,S   P   A   D
12,gen_control,1,positive,6,K   U   M   X
12,ec_control,1,negative,5,T   E   H   V
12,ec,7,negative,11,P   A   N   D
12,ec,3,positive,10,B   L   O   F
12,ec,4,positive,12,B   L   O   R
12,gen,5,negative,13,D   A   N   S
12,ec,4,negative,13,S   N   A   D
12,gen,6,negative,13,S   W   A   P
12,gen_control,3,positive,9,K   M   I   X
