subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
38,gen,5,negative,13,C   L   E   K
38,ec_control,1,negative,4,J   O   R   F
38,ec,2,positive,6,T   U   G   Z
38,ec,1,negative,15,K   E   L   M
38,ec,7,negative,12,K   E   C   H
38,gen,3,positive,9,G   U   N   T
38,gen,6,negative,13,C   H   E   K
38,ec_control,2,negative,13,F   R   I   B
38,ec,3,negative,13,H   E   L   K
38,gen,8,positive,15,G   U   N   D
38,gen,4,negative,15,K   E   H   M
38,gen_control,4,positive,14,P   S   A   V
38,gen,2,positive,7,Z   U   N   G
38,gen_control,2,negative,17,B   J   O   F
38,gen_control,2,positive,10,S   W   Y   P
38,ec,8,negative,14,K   L   E   H
38,ec,2,negative,15,C   E   L   K
38,gen,5,positive,7,Z   U   N   D
38,ec,7,positive,5,T   N   U   D
38,gen,4,positive,8,Z   U   D   T
38,ec_control,1,positive,3,V   A   S   P
38,gen_control,1,positive,2,S   P   Y   V
38,ec,3,positive,5,G   N   U   D
38,gen,1,negative,8,M   E   H   K
38,ec,6,positive,6,D   N   U   G
38,ec,6,negative,14,L   E   M   K
38,gen,7,positive,5,D   U   N   T
38,gen_control,3,positive,2,W   A   P   S
38,gen,2,negative,17,C   H   E   L
38,ec,4,positive,5,T   U   N   G
38,gen,8,negative,15,K   L   E   M
38,gen_control,4,negative,17,B   I   R   F
38,ec_control,2,positive,13,P   Y   W   S
38,gen,3,negative,15,M   E   C   H
38,gen,1,positive,5,N   U   G   Z
38,gen_control,3,negative,13,J   I   B   F
38,ec,1,positive,12,Z   U   N   T
38,ec,5,positive,5,G   U   T   Z
38,ec,8,positive,14,D   U   G   T
38,gen_control,1,negative,17,F   O   R   B
38,gen,7,negative,16,C   E   L   M
38,ec,4,negative,11,H   E   M   K
38,gen,6,positive,14,D   U   T   Z
38,ec,5,negative,16,C   L   E   M
