subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
16,ec,7,negative,6,N   U   G   Z
16,ec,8,positive,8,K   E   L   M
16,ec,4,positive,11,L   E   M   K
16,ec_control,1,positive,13,V   A   S   P
16,gen_control,1,negative,13,F   O   R   B
16,gen,8,positive,14,H   E   M   K
16,gen,1,negative,11,G   U   T   Z
16,gen_control,3,positive,7,W   A   P   S
16,ec_control,1,negative,13,J   O   R   F
16,gen,7,negative,3,D   N   U   G
16,ec,5,negative,15,Z   U   N   D
16,gen,5,negative,2,D   U   G   T
16,gen,6,negative,10,D   U   T   Z
16,ec,6,negative,0,T   U   G   Z
16,ec,3,negative,11,G   U   N   T
16,gen,7,positive,14,K   E   H   M
16,ec,7,positive,12,C   E   L   M
16,ec,6,positive,12,C   E   L   K
16,ec,1,negative,14,Z   U   N   T
16,gen_control,2,negative,11,B   J   O   F
16,ec,1,positive,10,K   L   E   M
16,ec,2,positive,13,M   E   C   H
16,gen_control,3,negative,4,J   I   B   F
16,ec,5,positive,12,K   L   E   H
16,ec,4,negative,3,T   N   U   D
16,gen_control,1,positive,6,S   P   Y   V
16,gen,1,positive,12,H   E   L   K
16,ec,2,negative,11,G   N   U   D
16,gen,4,positive,13,K   E   C   H
16,ec,8,negative,8,D   U   N   T
16,gen,6,positive,12,C   L   E   M
16,gen,8,negative,12,Z   U   D   T
16,gen_control,4,positive,11,P   S   A   V
16,gen,3,positive,10,M   E   H   K
16,gen,5,positive,13,C   H   E   K
16,ec_control,2,negative,11,F   R   I   B
16,gen_control,4,negative,10,B   I   R   F
16,ec_control,2,positive,4,P   Y   W   S
16,ec,3,positive,13,C   H   E   L
16,gen_control,2,positive,8,S   W   Y   P
16,gen,2,negative,12,T   U   N   G
16,gen,4,negative,14,G   U   N   D
16,gen,3,negative,15,Z   U   N   G
16,gen,2,positive,12,C   L   E   K
