subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
42,gen,5,negative,10,B   O   R   L
42,gen_control,1,negative,6,V   E   H   T
42,ec,5,positive,6,D   W   A   P
42,gen,1,negative,7,B   O   R   F
42,gen,6,positive,4,D   A   N   S
42,gen,3,positive,9,P   A   N   D
42,ec,1,positive,13,W   A   P   S
42,gen_control,3,negative,6,T   V   Y   Z
42,gen,7,negative,7,B   O   L   F
42,ec,7,positive,16,D   A   P   S
42,ec,1,negative,10,B   R   O   F
42,ec,4,negative,6,F   R   O   B
42,ec,8,negative,5,F   R   O   L
42,ec,8,positive,9,S   P   A   D
42,ec,3,positive,6,P   A   W   S
42,ec,6,negative,5,B   L   O   F
42,gen_control,3,positive,4,K   M   I   X
42,gen,5,positive,8,S   N   A   D
42,gen,8,negative,7,L   O   B   F
42,gen_control,4,negative,4,H   Y   T   V
42,gen_control,1,positive,5,K   U   M   X
42,gen_control,2,negative,5,Z   E   V   T
42,ec_control,1,positive,7,G   M   U   X
42,gen_control,2,positive,6,M   U   G   X
42,gen_control,4,positive,5,G   I   K   M
42,ec,2,negative,5,J   O   R   F
42,ec,3,negative,7,B   R   O   L
42,ec,2,positive,8,S   N   A   W
42,gen,4,negative,10,L   O   R   B
42,gen,2,positive,10,N   A   P   S
42,gen,3,negative,8,F   O   R   B
42,ec_control,1,negative,6,T   E   H   V
42,ec,4,positive,8,P   A   N   S
42,gen,7,positive,15,W   A   D   S
42,ec,5,negative,9,F   L   O   R
42,gen,6,negative,7,J   O   L   F
42,gen,2,negative,6,J   O   R   B
42,ec,7,negative,5,B   L   O   R
42,ec_control,2,positive,5,K   I   G   M
42,gen,4,positive,11,W   A   N   S
42,gen,1,positive,12,S   W   A   P
42,gen,8,positive,7,S   P   A   W
42,ec_control,2,negative,3,H   Y   V   Z
42,ec,6,positive,8,S   W   A   D
