subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
40,ec,5,positive,12,K   L   E   M
40,ec,4,positive,18,C   H   E   K
40,gen_control,4,positive,9,P   S   A   V
40,ec,7,positive,16,C   L   E   M
40,gen,8,negative,2,T   N   U   D
40,ec,3,positive,17,K   E   H   M
40,gen_control,2,positive,18,S   W   Y   P
40,gen_control,3,negative,4,J   I   B   F
40,ec,8,positive,14,C   E   L   K
40,gen,4,negative,16,D   U   G   T
40,gen,6,negative,5,D   N   U   G
40,gen_control,2,negative,9,B   J   O   F
40,ec,8,negative,16,G   U   N   T
40,gen_control,1,positive,17,S   P   Y   V
40,gen,3,negative,8,G   N   U   D
40,ec,4,negative,11,D   U   T   Z
40,gen,8,positive,17,L   E   M   K
40,ec,5,negative,3,Z   U   N   D
40,gen,1,positive,8,C   H   E   L
40,gen,7,positive,9,H   E   L   K
40,ec_control,2,negative,6,F   R   I   B
40,ec,6,negative,15,T   U   N   G
40,ec,2,negative,2,T   U   G   Z
40,ec_control,1,negative,10,J   O   R   F
40,gen,5,negative,9,Z   U   D   T
40,gen,3,positive,13,H   E   M   K
40,gen,4,positive,16,M   E   C   H
40,gen,1,negative,3,G   U   N   D
40,ec,2,positive,7,M   E   H   K
40,gen,5,positive,16,C   E   L   M
40,gen,2,negative,7,N   U   G   Z
40,gen,7,negative,11,G   U   T   Z
40,gen,6,positive,18,C   L   E   K
40,gen_control,3,positive,18,W   A   P   S
40,gen_control,4,negative,17,B   I   R   F
40,ec_control,2,positive,3,P   Y   W   S
40,ec,1,positive,15,K   L   E   H
40,ec,3,negative,16,Z   U   N   G
40,ec,1,negative,13,Z   U   N   T
40,ec,6,positive,18,K   E   C   H
40,ec_control,1,positive,16,V   A   S   P
40,gen_control,1,negative,16,F   O   R   B
40,ec,7,negative,16,D   U   N   T
40,gen,2,positive,17,K   E   L   M
