subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
36,gen,2,negative,15,D   W   A   P
36,ec,8,positive,4,B   L   O   F
36,ec,1,negative,5,S   P   A   D
36,ec,4,negative,18,P   A   W   S
36,gen,7,negative,15,D   A   N   S
36,gen,8,negative,16,W   A   D   S
36,ec,7,positive,2,B   O   R   L
36,gen,2,positive,3,B   R   O   F
36,ec,6,negative,14,W   A   P   S
36,ec,8,negative,9,P   A   N   S
36,ec,5,positive,12,J   O   L   F
36,ec_control,2,negative,2,H   Y   V   Z
36,ec_control,1,negative,3,T   E   H   V
36,gen,4,negative,12,S   P   A   W
36,ec,7,negative,14,W   A   N   S
36,gen_control,4,negative,3,H   Y   T   V
36,ec,3,negative,5,S   N   A   D
36,gen_control,4,positive,6,G   I   K   M
36,gen,5,negative,13,S   N   A   W
36,ec_control,1,positive,7,G   M   U   X
36,gen,6,positive,5,B   R   O   L
36,gen_control,2,positive,5,M   U   G   X
36,gen,6,negative,10,S   W   A   D
36,gen_control,2,negative,2,Z   E   V   T
36,gen_control,1,negative,3,V   E   H   T
36,gen,4,positive,16,F   R   O   B
36,gen_control,1,positive,10,K   U   M   X
36,gen,3,positive,5,B   O   R   F
36,gen,1,negative,10,S   W   A   P
36,ec,3,positive,7,F   O   R   B
36,ec,1,positive,7,L   O   R   B
36,ec,2,negative,11,P   A   N   D
36,gen,7,positive,17,F   L   O   R
36,gen_control,3,negative,2,T   V   Y   Z
36,gen,8,positive,14,B   L   O   R
36,ec_control,2,positive,6,K   I   G   M
36,ec,2,positive,7,F   R   O   L
36,ec,5,negative,11,N   A   P   S
36,gen,5,positive,9,J   O   R   F
36,gen,1,positive,7,J   O   R   B
36,ec,4,positive,7,B   O   L   F
36,gen_control,3,positive,5,K   M   I   X
36,ec,6,positive,10,L   O   B   F
36,gen,3,negative,13,D   A   P   S
